,uoCodigo,uoNome,uoSigla,programaDetalheId,programaCod,deObjetivo,deIndicador,dataIndiceReferencia,formulaCalculo,indiceReferencia,deUnidadeMedida,representacaoUnidMedida,deFonteIndicador,baseGeografica,periodicidade,valorAno1,realizadoAno1,valorAno2,realizadoAno2,valorAno3,realizadoAno3,valorAno4,realizadoAno4,anoAvaliacao,TipoDado,Ano,Quadrimestre
278,19023,Agência de Defesa Sanitária Agrosilvopastoril do Estado de Rondônia,Idaron,1422,2096,"Promover a defesa agropecuária, aprimorando os status sanitários de pragas ou doenças e a qualidade dos insumos.",Índice de Manutenção de Áreas Livres de Doenças - IMALD (GDSA-IDARON),2022-12-31T00:00:00,"IMALD = [(F x P1) + (R x P2) + (N x P3) + (I x P4) + (S x P5)] / (P1 + P2 + P3 + P4 + P5)                                                                                                           

Sendo: 
F = Taxa de Manutenção de Rebanho Livre de Febre Aftosa;
R = Taxa de Manutenção de Rebanho com Risco Insignificante para EEB;
N = Taxa de Manutenção de Animais Livres da Doença de NewCastle;
L = Taxa de Manutenção de Animais Livres de Influenza Aviária;
S = Taxa de Manutenção de Animais Livres de Peste Suína Clássica);

Pesos (P1 = 4; P2 = 2; P3 = 1; P4 = 1; P5 = 2).",100,Porcentagem,%,Gerência de Defesa Sanitária Animal - GDSA-IDARON,Estadual,Anual,100,100,100,,100,,100,,2024,Avaliação Indicador,2024,
279,19023,Agência de Defesa Sanitária Agrosilvopastoril do Estado de Rondônia,Idaron,1422,2096,"Promover a defesa agropecuária, aprimorando os status sanitários de pragas ou doenças e a qualidade dos insumos.",Índice de Manutenção de Áreas Livres de Pragas - IMALP (GIDSV-IDARON),2022-12-31T00:00:00,"IMALP = [(M x P1) +(C x P2) + (A x P3) + (H x P4)] / (P1 + P2 + P3 + P4)

Sendo:                                                                                                                                                                                                                
M = Taxa de Conformidade de Prevenção da Monilíase do Cacaueiro;
C = Taxa de Conformidade de Prevenção da Mosca da Carambola;
A = Taxa de Conformidade de Prevenção do Ácaro Hindú dos Citrus;
H = Taxa de Conformidade de Prevenção do HLB-Greening dos Citrus;

Pesos: (P1 = 6; P2 = 2; P3 = 1; P4 = 1).",100,Porcentagem,%,Gerência de Inspeção e Defesa Sanitária Vegetal - GIDSV - IDARON,Estadual,Anual,100,100,100,,100,,100,,2024,Avaliação Indicador,2024,
280,19023,Agência de Defesa Sanitária Agrosilvopastoril do Estado de Rondônia,Idaron,1422,2096,"Promover a defesa agropecuária, aprimorando os status sanitários de pragas ou doenças e a qualidade dos insumos.",Porcentagem de Notificação de Suspeitas de Doenças Atendidas no Prazo Legal (Síndrome Vesicular) - PNSDAPL (GDSA - IDARON),2022-12-31T00:00:00,"PNSDAPL = [(V x P1) + (H x P2) + (R x P3) + (N x P4)] / (P1 + P2 + P3 + P4)                                                                                                                                                                         

Sendo: 
V = Taxa de Atendimento de casos de Síndrome Vesicular no prazo legal;          
H = Taxa de Atendimento de Casos Hemorrágicos de Suínos no prazo legal;                               
R = Taxa de Atendimento de Casos de Respiratória e Nervosa das Aves no Prazo Legal; 
N = Taxa de Atendimento de Casos de Síndrome nervosa no prazo legal);                                                 

Pesos: (P1 = 5; P2 = 2; P3 = 1; P4 = 2).",73.7,Porcentagem,%,Gerência de Defesa Sanitária Animal - GDSA/IDARON,Estadual,Anual,94,98.97,95,,96,,96,,2024,Avaliação Indicador,2024,
281,19023,Agência de Defesa Sanitária Agrosilvopastoril do Estado de Rondônia,Idaron,1422,2096,Promover a qualidade higiênico-sanitária dos produtos e subprodutos agropecuários.,Índice de Conformidade em Estabelecimentos com Inspecões Periódicas - ICEIP (GIPOA-IDARON),2022-12-31T00:00:00,"ICEIP = [(C x N1) + (L x N2) + (O x N3) + (M x N4) + (P x N5)] / (N1 + N2 + N3 + N4 + N5)

A base do cálculo é a Média da Taxa de Conformidade atingida pelos Estabelecimentos com Inspeção Periódica em:
C = Carnes e Derivados;
L = Leite e Derivados;
O = Ovos e Derivados;
M = Mel e Derivados;
P =  Pescado e Derivados.

Os pesos são respectivamente os números de estabelecimentos com Inspeção Periódica, nas categorias: 
N1 = Carnes e Derivados;
N2 = Leite e Derivados;
N3 = Ovos e Derivados;
N4 = Mel e Derivados;
N5 = Pescado e Derivados.",77,Porcentagem,%,Gerência de Inspeção de Produtos de Origem Animal - GIPOA-IDARON,Estadual,Anual,77,78,78,,79,,80,,2024,Avaliação Indicador,2024,
282,19023,Agência de Defesa Sanitária Agrosilvopastoril do Estado de Rondônia,Idaron,1422,2096,Promover a qualidade higiênico-sanitária dos produtos e subprodutos agropecuários.,Índice de Conformidade em Estabelecimentos de Abate - ICEA (GIPOA-IDARON),2022-12-31T00:00:00,"ICEA = [(B x N1) + (S x N2) + (A x N3)] / (N1 + N2 + N3)                                                                                                                                                                         

A base do cálculo é a Média da Taxa de Conformidade atingida pelos Estabelecimentos com Inspeção Permanente em:
B = Abate de Bovinos;
S = Abate de Suínos;
A = Abate de Aves.

Os pesos são respectivamente os número de estabelecimentos com Inspeção Permanente:
N1 = Abate de Bovinos; 
N2 = Abate de Suínos;
N3 = Abate de Aves.",80,Porcentagem,%,Gerência de Inspeção de Produtos de Origem Animal - GIPOA-IDARON,Estadual,Anual,80,80,81,,82,,83,,2024,Avaliação Indicador,2024,
283,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.","CPCIP - Capacitar 20% dos 10.739 produtores cadastrados para resultados, em Inclusão Produtiva (PAA, PNAE, Feiras Livres e Mercados) ",2022-12-31T00:00:00,"CPCIP = Capacitar 20% dos 10.739 produtores cadastrados para resultados, em Inclusão Produtiva (PAA, PNAE, Feiras Livres e Mercados) 

ANO BASE 2024 =10.739*5/100
ANO 2025 = 10.739*10/100
ANO 2026 =10.739*15/100
ANO 2027 =10.739*20/100
",1,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,5,20.54,10,,15,,20,,2024,Avaliação Indicador,2024,
284,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.",CPRA - Capacitar 10.000 propriedades sobre Plano de Recuperação Ambiental – PRA e/ou Retificação de Cadastro Ambiental Rural das propriedades cadastradas e não cadastradas ,2022-12-31T00:00:00,"CPRA - Capacitar 10.000 propriedades sobre Plano de Recuperação Ambiental 
ANO BASE 2024 =10.000*25/100
ANO 2025 = 10.000*50/100
ANO 2026 =10.000*75/100
ANO 2027 =10.000*100/100
",1,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,25,25.15,50,,75,,100,,2024,Avaliação Indicador,2024,
285,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.",CPREA - Capacitar 25% ao ano das 10.739 propriedades cadastradas para resultado em Regularidade e Educação Ambiental ao longo dos 04 anos de execução de ATER.,2022-12-31T00:00:00,"CPREA - Capacitar 25% ao ano das 10.739 propriedades cadastradas para resultado em Regularidade e Educação Ambiental.

ANO BASE 2024 =10.739*5/100
ANO 2025 = 10.739*10/100
ANO 2026 =10.739*15/100
ANO 2027 =10.739*20/100
",1,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,5,23.84,10,,15,,20,,2024,Avaliação Indicador,2024,
286,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.","CSISPAR - Capacitar  25% ao ano as associações cadastradas e atendidas pela EMATER, 319,  no Sistema Integrado de Parcerias e Descentralização de Políticas Publicas, não Executivos ao Estado - SISPAR RO, durante os 04 anos.",2022-12-31T00:00:00,"CSISPAR = Capacitar para o cadastro de 25% ao ano das associações  cadastradas e atendidas pela EMATER, 369,  no Sistema Integrado de Parcerias e Descentralização de Políticas Publicas, não Executivos ao Estado - SISPAR RO.
ANO BASE 2024 =319*25/100	
ANO 2025 = 319*50/100	
ANO 2026 =319*75/100	
ANO 2027 =319*100/100	
",10,1/10.000,1/10.000,EMATER/GEPIN,Estadual,Anual,25,25.63,50,,75,,100,,2024,Avaliação Indicador,2024,
287,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.","DSP - Desenvolver a Sanidade na Atividade de Piscicultura em 25% ao ano nas 565 propriedades cadastradas pela EMATER-RO, para resultado.",2022-12-31T00:00:00,"FORMULA - DSP = Desenvolver a Sanidade na Atividade de Piscicultura

ANO BASE 2024 = 565*25/100	
ANO 2025 = 565*50/100	
ANO 2026 =565*75/100	
ANO 2027 = 565*100/100	
			
",25,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,25,29.25,50,,75,,100,,2024,Avaliação Indicador,2024,
288,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.",FAA - Agricultores Familiares atendidos em relação ao total existente no Estado,2022-12-31T00:00:00,"FAA - Quantidade de Famílias de Agricultores Familiares atendidos / quantidade de Famílias de Agricultores Familiares existentes no Estado
FORMULA = X*100/Y   												
X - ANO CORRENTE												
Y - ANO BASE – referência												",49.66,Porcentagem,%,EMATER/GEPIN,Estadual,Trimestral,55.57,60.18,57.65,,59.81,,62.05,,2024,Avaliação Indicador,2024,
289,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.",IAAF -  Indicador de Atendimento aos Agricultores Familiares ,2023-08-25T00:00:00,"(IAAF) % = ( X - Y)*100 / Y

X - NÚMERO DE ATENDIMENTOS DO ANO
Y - NÚMERO DE ATENDIMENTO DO ANO BASE",3.93,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,12,14.6,16,,21,,25,,2024,Avaliação Indicador,2024,
290,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.","IBPM - Implantar em 25% ao ano Boas Práticas de Manejo (reprodutivo, sanitário, alimentar) na Bovinocultura de Corte, nas 3014 propriedades cadastradas para resultados.",2022-12-31T00:00:00,"FORMULA  IBPM - Implantar em 25% ao ano Boas Práticas de Manejo (reprodutivo, sanitário, alimentar) na Bovinocultura de Corte.

ANO BASE 2024 =216*25/100
ANO 2025 = 216*50/100
ANO 2026 =216*75/100
ANO 2027 =216*100/100
					
",19,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,25,25,50,,75,,100,,2024,Avaliação Indicador,2024,
291,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.","IQSLC - Implantar a Qualidade e Sustentabilidade nas Lavouras Cafeeiras em 25% das lavouras cafeeiras a cada ano, considerando um universo de 2.895 propriedades cadastradas para resultado.",2022-12-31T00:00:00,"QSLC = Qualidade e Sustentabilidade nas Lavouras Cafeeiras
FORMULA 		
ANO BASE 2024 = 100*25/100		
ANO 2025 = 100*50/100		
ANO 2026 = 100*75/100		
ANO 2027 = 100*100/100		

",5.5,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,25,25.89,50,,75,,100,,2024,Avaliação Indicador,2024,
292,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.",IRBF= Indicador de  Renda  Bruta Familiar,2022-12-31T00:00:00,"Indicador de  Renda  Bruta Familiar - IRBF=( X - Y)*100/Y 											
X - Ano Corrente												
y - Ano base - referência												",12,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,12.72,2.71,13.44,,14.16,,14.88,,2024,Avaliação Indicador,2024,
293,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1444,2024,"Apoiar os agricultores familiares tecnicamente na produção agropecuária, com uso racional do meio ambiente e gestão da unidade produtiva, através de informações, tecnologias, insumos, equipamentos e meios que permitam a inovação tecnológica, visando o aumento da produtividade/produção/renda bruta familiar.",PCONSULTEC - Trabalhar a profissionaação no projeto CONSULTEC em 30% das Propriedades Leiteiras cadastradas considerando em um universo das 6.362 propriedades ao longo de um período de  quatro anos.,2022-12-31T00:00:00,"PPL - PROFISSIONALIZAÇÃO DAS PROPRIEDADES LEITEIRAS - É UM TRABALHO CONTINUADO E PARA SE OBTER RESULTADOS DE UM MODO GERAL HÁ UM LAPSO DE TEMPO DE NO MÍNIMO 04 (QUATRO) ANOS, DESTA FORMA O INDICADOR SERÁ MANTIDO NOS QUATROS ANOS DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL.

SÓ APÓS O TERMINO DESSA PRIMEIRA ETAPA É POSSÍVEL EXPANDIR O ATENDIMENTO A MAIS PRODUTORES, LEVANDO AINDA EM CONSIDERAÇÃO A DISPONIBILIDADE DE TÉCNICOS, QUE É DEFICITÁRIA.",30,Porcentagem,%,EMATER/GEPIN,Estadual,Anual,30,33.89,30,,30,,30,,2024,Avaliação Indicador,2024,
294,19025,Entidade Autárquica de Assistência Técnica e Extensão Rural do Estado de Rondônia,Emater,1690,2004,"Acompanhar os elos da cadeia produtiva do leite, identificando as limitações e gargalos da atividade no elo da produção, indústria e mercado, pesquisando tecnologias e facilidades para competir no mercado nacional e internacional.",Número de projetos atendidos por região,2023-01-01T00:00:00,Somatório dos projetos apoiados por Região.,0,Unidade,Un,INCRA/SEAGRI/SEDAM,,,3,,4,,5,,6,,2024,Avaliação Indicador,2024,
295,21001,Secretaria de Estado da Justiça,Sejus,1532,2102,"Fortalecimento, modernização e humanização do Sistema Prisional de Rondônia.
","Fortalecimento, modernização e humanização do Sistema Prisional de Rondônia.",2023-07-31T00:00:00,Número de reeducandos monitorados.,5,Unidade,Un,Gerência de Informações Penitenciárias ,Estadual,Anual,2000,,2000,,2000,,2000,,2024,Avaliação Indicador,2024,
296,21001,Secretaria de Estado da Justiça,Sejus,1645,2165,Recepcionar recursos oriundos do Governo Federal em benefício do Sistema Penitenciário de Rondônia. ,Projetos executados,2023-07-31T00:00:00,Somatório dos projetos realizados,9,Unidade,Un,Sistema de Bancos de Dados Convênios,Estadual,Anual,9,,9,,9,,9,,2024,Avaliação Indicador,2024,
297,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1541,2102,"Fortalecimento, modernização e humanização do Sistema Prisional de Rondônia.
",Vagas de mão de obra reeducanda ocupadas. ,2023-07-31T00:00:00,Número de mão de obra reeducanda. ,738,Unidade,Un,Fundo Penitenciário de Rondônia,Estadual,Anual,738,,738,,738,,738,,2024,Avaliação Indicador,2024,
298,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1642,2167,"Recepcionar os recursos oriundos do Governo Federal em benefício do Sistema Penitenciário de Rondônia.
",Termos formalizados oriundos de Repasses Fundo a Fundo,2023-07-31T00:00:00,Somatório de termos formalizados. ,1,Unidade,Un,Fundo Penitenciário do Governo Federal,Estadual,Anual,1,,1,,1,,1,,2024,Avaliação Indicador,2024,
299,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1691,2119,Imóvel Titulados,Imóveis Titulados,2023-07-31T00:00:00,,16478.5,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,,,1841,,3820,,5192,,5625.5,,2024,Avaliação Indicador,2024,
300,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1691,2119,Lotes Regularizados,Lotes Regularizados,2023-07-31T00:00:00,,33000,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,,,4362,,7200,,10570,,11411,,2024,Avaliação Indicador,2024,
301,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1692,2138,Atualização Cadastral (documentos dos imóveis),Quantidade de cadastro atualizados,2023-07-31T00:00:00,"Cadastros atualizados (CA)
Quantidade de imóveis (QI)
P1: 10 regiões
CA= QI/10",200,Unidade,Un,SEPAT/ Gerencia Imobiliaria,,,300,,325,,350,,355,,2024,Avaliação Indicador,2024,
302,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1692,2138,Fiscalização e manutenção de imóveis estaduais,Quantidade de imóveis desocupados,2023-07-31T00:00:00,"Quantidade de Imóveis Desocupados (QID)
P1: 10 regiões
Quantidade de manutenções (QM)
QM= QID/10",20,Unidade,Un,Sepat/ Gerência de Regularização Fundiária Urbana,,,21,,23,,25,,26,,2024,Avaliação Indicador,2024,
303,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1692,2138,Fiscalização e manutenção de imóveis estaduais,Quantidade de imóveis fiscalizados,2023-07-31T00:00:00,"Quantidade de imóveis (QI)
P1: 10 regiões
Quantidade de imóveis fiscalizados (QIF)
QIF = QI/10",300,Unidade,Un,Sepat/ Gerência de Regularização Fundiária,,,400,,450,,500,,600,,2024,Avaliação Indicador,2024,
304,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1692,2138,Imóveis Regularizados,Quantidade de imóveis regularizados,2023-06-30T00:00:00,"Quantidade de imóveis irregulares (QII)
P1: 10 regiões 
Quantidade de imóveis regularizados (QIR)
QIR= QII/P1",100,Unidade,Un,SEPAT/ Gerencia Imobiliária,,,25,,35,,45,,55,,2024,Avaliação Indicador,2024,
305,21011,Fundo Penitenciário do Estado de Rondônia,Fupen,1692,2138,Laudos de Avaliação Rural e Urbano,Quantidade de Avaliações Rurais e Urbanas,2023-07-31T00:00:00,"Quantidade de imóveis não avaliados (QNA)
P1: 10 regiões
Quantidade de imóveis avaliados (QIA)
QIA= QNA/10",300,Unidade,Un,SEPAT/ Gerencia Imobiliaria,,,100,,100,,100,,100,,2024,Avaliação Indicador,2024,
306,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1509,2163,Fortalecer a política pública de segurança alimentar e nutricional," Quantidade de estabelecimentos credenciados, capacitados e fiscalizados na rede de distribuição de refeições.",2023-07-01T00:00:00,"Indicador = OEM + EA no exercício
Sendo: 
Índice de Indicador (II) = Órgãos Estaduais e Municipais no Exercício (OEM) + Estabelecimentos Atingidos no Exercício
(EA)",0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,49,57,55,,60,,56,,2024,Avaliação Indicador,2024,
307,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1509,2163,Fortalecer a política pública de segurança alimentar e nutricional,Municípios em que a Política de Segurança Alimentar e Nutricional foi Difundida,2023-07-28T00:00:00,"Índice de Indicador (II) = Órgãos Estaduais e Municipais no Exercício (OEM) + Estabelecimentos Atingidos no Exercício
(EA)
Indicador = OEM + EA",0,Unidade,Un,Secretaria de Estado da Assistência e do Desenvolvimento Social - SEAS,Estadual,Anual,49,38,55,,60,,56,,2024,Avaliação Indicador,2024,
308,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1512,2112,Promover e difundir os direitos humanos no Estado de Rondônia para efetiva garantia de direitos.,"Número de ações, projetos, programas que promovam o fortalecimento dos Direitos Humanos no Estado de Rondônia.",2019-08-08T00:00:00,"Para chegarmos aos valores do índice do indicador do Programa 2112, houve o planejamento do somatório das ações 2010 e 2837 no exercício.
",0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,260,411,260,,364,,364,,2024,Avaliação Indicador,2024,
309,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1512,2112,Promover e difundir os direitos humanos no Estado de Rondônia para efetiva garantia de direitos.,"Número de mulheres do Estado de Rondônia, com direitos violados, participantes das estratégias ofertadas pelo Programa Mulher Protegida",2023-08-01T00:00:00,Soma do numero de mulheres participantes das estratégias ofertadas pelo Programa Mulher Protegida no exercício.,0,Unidade,Un,Secretaria deEstado da Assistência e do Desenvolvimento Social,Estadual,Anual,1040,1945,1139,,1251,,1378,,2024,Avaliação Indicador,2024,
310,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1524,2162,"Estimular o desenvolvimento de indivíduos que possuem vocação artística, valorizar e ampliar as diversidades culturais, bem como potencializar a articulação de redes de produção musical do Estado de Rondônia, com foco nas pessoas em situação de pobreza, atuando como uma facilitadora para os jovens talentos com o mercado externo.",Número de pessoas capacitadas integralmente pela ação “Fortalecer o Desenvolvimento Social”,2024-01-01T00:00:00,Índice de eficácia: Aumento de 20% a cada exercício.,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,50,0,60,,72,,86,,2024,Avaliação Indicador,2024,
311,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1524,2162,"Fortalecer a economia solidária com vistas à emancipação socioeconômica das pessoas hipossuficientes, capacitá-las, formar uma rede de inclusão social produtiva e criar oportunidades para que os indivíduos possam ter autonomia financeira e melhorar suas condições de vida.",Número de pessoas atendidas na ação de Fortalecimento da Inclusão Social Produtiva no exercício.,2024-01-01T00:00:00,Aumento de 25 pessoas atendidas a cada ano.,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,100,202,125,,150,,175,,2024,Avaliação Indicador,2024,
312,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1524,2162,"Oportunizar a capacitação e facilitar a entrada no mercado de trabalho como também auxiliar no desenvolvimento de atividades econômicas por pessoas que encontram-se em situação de extrema pobreza, a fim de proporcionar emancipação socioeconômica e bem-estar social.",Porcentagem de pessoas qualificadas integralmente pela ação “Fortalecer o Desenvolvimento Socioeconômico”,2024-01-01T00:00:00,Aumento de 500 pessoas a cada exercício.,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,6000,854,6500,,7000,,7500,,2024,Avaliação Indicador,2024,
313,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1524,2162,"Prestar atendimentos às pessoas que possuem dificuldade de acesso a serviços essenciais públicos e privados, objetivando dirimir a vulnerabilidade social com foco em promover a cidadania.",Quantidade de atendimentos realizados nas ações do “Rondônia Cidadã” a cada exercício.,2024-01-01T00:00:00,Aumento de 10% na quantidade de atendimentos no “Rondônia Cidadã” a cada ano.,0,Unidade,Un,Secretaria de Estado de Assistência Social - SEAS,Estadual,Anual,20000,44666,22000,,24200,,26620,,2024,Avaliação Indicador,2024,
314,23001,Secretaria de Estado da Assistência e do Desenvolvimento Social,Seas,1542,2175,Possibilitar o acesso à moradia digna,Déficit habitacional,2019-12-31T00:00:00,"Considerando que a última da atualização do índice da Fundação João Pinheiro ocorreu no ano de 2019, utilizou-se a fórmula abaixo para determinar a redução do deficit habitacional: 

Quantidade de Imóveis em deficit – nº de Unidades Entregues = Quantidade de imóveis em deficit atualizada

Qnt de imóveis em deficit atualizada x Indice João Pinheiro / Quantidade de imóveis em deficit = Índice atualizado.",9.27,Porcentagem,%,Fundação João Pinheiro,Estadual,Anual,8.76,8.9,8.29,,8.02,,7.96,,2024,Avaliação Indicador,2024,
315,23002,Superintendência Estadual do Indígena,SI,1650,2188,Promover e difundir os direitos dos povos indígenas no Estado de Rondônia.,"Número de ações, projetos, programas que promovam o fortalecimento e desenvolvimento da política estadual para os povos indígenas ",2023-08-03T00:00:00,"Soma das ações, projetos e programas executadas dentro do exercício",0,Unidade,Un,Superintendencia Estadual do Indígena,Estadual,Anual,16,14,16,,24,,24,,2024,Avaliação Indicador,2024,
316,23011,Fundo Estadual de Combate e Erradicação da Pobreza de Rondônia,FECOEP/RO,1520,2087,"Garantir aos rondonienses em vulnerabilidade social o acesso a políticas públicas, possibilitando que estes superem a situação de pobreza, em especial a extrema pobreza.

",Diminuição do número de famílias em extrema pobreza ,2023-07-28T00:00:00,"Redução de 5.000 famílias por ano, usando como referência o índice atual.
",95741,Unidade,Un,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",Estadual,Anual,90741,24531,85741,,80741,,75741,,2024,Avaliação Indicador,2024,
317,23012,Fundo Estadual de Assistência Social,Feas,1518,2168,"Aprimorar a gestão do Sistema Único de Assistência Social – SUAS no Estado de Rondônia, buscando a oferta efetiva dos serviços e programas da assistência social, a população do estado que dela necessitar.",Municípios fortalecidos/apoiados,2023-07-26T00:00:00,Soma do número de municípios fortalecidos/ apoiados no exercício.,52,Unidade,Un,Coordenação Estadual da Polítca de Assistência Social - CAS,Estadual,Anual,52,52,52,,52,,52,,2024,Avaliação Indicador,2024,
318,23012,Fundo Estadual de Assistência Social,Feas,1518,2168,"Aprimorar a gestão do Sistema Único de Assistência Social – SUAS no Estado de Rondônia, buscando a oferta efetiva dos serviços e programas da assistência social, a população do estado que dela necessitar.",Percentual de Execução Financeira Repasses Estaduais para o Custeio do SUAS em Rondônia ,2022-12-31T00:00:00,"Ampliar a execução financeira municipal dos repasses dos recursos estaduais em cinco pontos percentuais, com referência a execução financeira do exercício de 2022, monitorada por meio dos Demonstrativos Físicos Financeiros Estadual - DFFE do Fundo Estadual de Assistência Social - FEAS. 
",46.17,Porcentagem,%,Demonstrativos Físicos Financeiros Estadual - DFFE ,Estadual,Anual,46.17,44,51.17,,56.17,,61.17,,2024,Avaliação Indicador,2024,
319,23012,Fundo Estadual de Assistência Social,Feas,1519,2169,"Fortalecer a capacidade protetiva das famílias e a promoção do desenvolvimento articulado e  integral de politicas publicas no estado de Rondônia,  voltadas a famílias com crianças com idade de 0 a 6 anos de idade, compreendendo também as gestantes. ",Evolução Estadual - Percentual de Gestantes com mais de 7 consultas pré-natal,2021-12-31T00:00:00,"Com referencia ao indicador do exercício de 2021, voltado ao acompanhamento do percentual de gestantes que realizam as 7 consultas mínimas do Pré- Natal definido pelo DATASUS, estimamos o avanço em um ponto percentual de modo a evoluir a atenção as gestantes no Estado.",69.59,Porcentagem,%,https://primeirainfanciaprimeiro.fmcsv.org.br/estado/rondonia/,Estadual,Anual,70.59,72.59,71.59,,72.59,,73.59,,2024,Avaliação Indicador,2024,
