,acaoDetalheId,uoCodigo,programaCod,acaoCod,restricaoCodFormatado,descricao,justificativa,sugestaoMelhoria,anoMonitoramento,quadrimestreMonitoramento,TipoDado,Ano,Quadrimestre
412,5384,31001,2138,4061,ORC09,Outras (especificar).,"Durante o 2º Quadrimestre, identificamos algumas restrições, relacionadas às atividades internas do setor de regularização:
1. Período Eleitoral: Em decorrência do período eleitoral, houve a aplicação da determinação contida no parágrafo 10 do artigo 73 da Lei das Eleições (Lei nº 9.504/1997), que impede a transferência de recursos. Como resultado, as doações não onerosas estavam suspensas, o que impede a regularização de muitos imóveis utilizados pelo Estado que estão em nome dos municípios.
2. Deslocamentos Restritos: As tratativas nas prefeituras e cartórios foram limitadas, devido à impossibilidade de realizar diárias para atender a essas demandas. Isso tornou o processo de regularização mais moroso, afetando também a realização de avaliações de imóveis, que requerem vistorias presenciais.
3. Mudança na Direção: Em meados de maio, o Diretor da Procuradoria de Patrimônio Imobiliário, responsável pela análise e assinatura das escrituras públicas perante o Tabelionato de Notas, deixou a chefia. Durante o quadrimestre, muitas minutas aguardaram a análise do novo procurador, contribuindo para a baixa quantidade de imóveis regularizados.
","Com o término do período eleitoral, vislumbra-se a retomada das tratativas de doações, o que proporcionará maior celeridade na regularização dos imóveis estaduais.
Em relação às diárias, conforme o planejamento, estão programados deslocamentos para os municípios de Jaru, Governador Jorge Teixeira, Theobroma, Vale do Anari, Machadinho d'Oeste, Ouro Preto do Oeste, Mirante da Serra, Vale do Paraíso e Nova União. Esses deslocamentos visam acelerar a regularização e a vistoria dos imóveis.
Por fim, um novo Procurador foi designado para assumir a Diretoria de Patrimônio Imobiliário da PGE. Com isso, os processos começaram a retornar ao setor para agendamento de assinatura das escrituras públicas, prevendo-se um aumento nas entregas referentes à regularização dos imóveis.
",2024,2,Restrição,2024,2
413,5482,15011,1015,2087,FIN01,Indisponibilidade de recursos financeiros.,"
Em razão da implantação da nova carteira de identidade, houve a diminuição na arrecadação do Funrespol. A Nova lei estabelece que a 1ª via do novo modelo de Identidade, independentemente deste ter ou não identidade antiga, deve ser fornecido sem custo para o usuário. Aliado a esse fato, houve redução também na emissão de segunda via, visto que não são mais expedidas segundas vias do documento antigo. ","
Visando superar a restrição em tela, estão sendo estudadas novas formas de arrecadação para recomposição das receitas do Funrespol, tais como: repasse percentual dos ativos recuperados pelo Comitê Interinstitucional de Recuperação de Ativos - CIRA.",2024,3,Restrição,2024,3
414,5479,15011,2110,2387,LIC03,Procedimento licitatório burocrático.,"
Devido ao atraso em processos licitatórios que deveriam ter sido concluídos para possibilitar o empenho de despesas, principalmente junto à Procuradoria Geral do Estado - PGE, não conseguimos concluir diversas licitações no tempo esperado.","
A Unidade tem encaminhado processos licitatórios com antecedência de aproximadamente 06 meses. Considerando que os prazos não tem sido cumpridos nos setores externos como esperado, estuda-se a remessa de processos com prazos maiores para SUPEL e PGE.",2024,3,Restrição,2024,3
415,5313,11023,2177,1635,FIN01,Indisponibilidade de recursos financeiros.,Não executado por indisponibilidade Financeira pelo convenio nº 26/2020 com o Inmetro.,Buscar junto ao Inmetro recursos financeiros para execução da obra.,2024,3,Restrição,2024,3
416,5230,13006,1015,2087,FIN06,Outras (especificar).,"Contingenciamento, em atenção ao Decreto n.° 29.321, de 25 de julho de 2024, que institui o contingenciamento do Orçamento Anual para o Exercício 2024 e com isso não tivemos orçamento suficiente para finalização de processos.","A proposta de melhoria diante do contingenciamento do orçamento, conforme o Decreto n.º 29.321, de 25 de julho de 2024, deve buscar soluções para minimizar os impactos da restrição orçamentária e otimizar os recursos disponíveis.
Realizar uma análise detalhada dos processos e projetos em andamento, definindo quais são essenciais para o cumprimento das obrigações e quais podem ser adiados ou readequados.
Adequar as metas e os cronogramas dos projetos ao novo cenário orçamentário, de modo a focar nas entregas mais urgentes e estratégicas.
Implementar práticas de gestão mais eficientes dos recursos financeiros, buscando otimizar a utilização do orçamento disponível, evitando desperdício e direcionando recursos para as áreas de maior impacto.
Reforçar os mecanismos de governança e controle interno para garantir que os recursos sejam alocados e utilizados de forma transparente e conforme o planejado, evitando desvios ou mal utilização.",2024,3,Restrição,2024,3
417,5480,15011,2110,1487,LIC03,Procedimento licitatório burocrático.," 
A burocracia nos processos licitatórios por parte da PGE, tem sido um dos principais fatores impeditivos para a aquisição de materiais e equipamentos, impossibilitando o empenho e o pagamento das despesas, causando atraso nas contratações,  prejudicando o planejamento proposto e as atividades laborais.

","
A desburocratização das etapas processuais, principalmente, na análise e confecção de contratos. Criação de grupos de trabalho para dar maior celeridade na elaboração dos contratos de aquisição de materiais e equipamentos.",2024,3,Restrição,2024,3
418,4696,19025,0000,0112,OUT02,Outras (especificar).,"Não existem restrições quanto ao cumprimento dos pagamentos relacionados às demandas judiciais: Pensão por demanda judicial, pagamentos de precatórios e Requisição de Pequeno Valor - RPV. ",Continuar efetuando os pagamentos conforme as demandas apresentadas. ,2024,3,Restrição,2024,3
419,5232,13006,2097,1382,ADM14,Outras (especificar).,Existe um processo em fase final.,"A abertura para chamamento de servidores públicos, ou seja, o processo de convocação de candidatos aprovados em concursos públicos ou a contratação de servidores para atender a necessidades temporárias ou permanentes, tem um papel fundamental no funcionamento eficiente da administração pública. Ela assegura que o governo e as estatais possam contar com o recurso humano necessário para a execução de políticas públicas e a prestação de serviços essenciais à sociedade.",2024,3,Restrição,2024,3
420,4800,19025,0000,0205,OUT02,Outras (especificar).,Não há restrições quanto a efetivação de pagamentos do PASEP. ,"Dar continuidade aos pagamentos do PASEP sobre Receita Arrecadada no referido exercício financeiro de 2024, conforme descrito em processo n° 0011.000700/2024-51. ",2024,3,Restrição,2024,3
421,4697,19025,1015,2087,ORC04,Contingenciamento Orçamentário.,"Considerando o Decreto N° 29.321, DE 25 DE JULHO DE 2024 no qual Instituiu o contingenciamento do Orçamento  para fins de limitação de empenho e movimentação financeira, referentes às despesas (Processo de digitalização Processo nº 0011.001381/2024-09 e aquisição parcial de veículo Processo nº 0011.001443/2024-74) do orçamento anual para o exercício financeiro de 2024. ","Analisar as ações, inclusive suas metas, cuja execução poderá ser adiada sem afetar os resultados finais dos programas governamentais contemplados na Lei Orçamentária. ",2024,3,Restrição,2024,3
422,4816,19025,1015,2091,OUT02,Outras (especificar).,"Não há restrições 

",Continuar assegurando os pagamentos dos empregados lotados no Centro Gerencial da EMATER/RO.,2024,3,Restrição,2024,3
423,5410,31001,2138,4060,FIN06,Outras (especificar).,"Restrições: As demandas de fiscalização foram realizadas por meio da Ação 4061 - Gerenciar o Patrimônio Imobiliário, integrante do Programa 2138, vinculado à Coordenadoria de Patrimônio Imobiliário (COOPI). O pagamento das diárias aos servidores foi efetuado com recursos integrados à SEPAT, conforme estabelecido pelo Decreto nº 29.449, de 3 de setembro de 2024 (ID 0052453058), no âmbito do Processo nº 0035.005857/2024-02, que abriu crédito adicional suplementar no orçamento-programa anual do Estado de Rondônia em decorrência de superávit financeiro.






","Revisão periódica do orçamento e alinhamento com o Programa 2138, a fim de antecipar e ajustar necessidades orçamentárias, evitando limitações causadas por restrições de crédito ou superávit financeiro.",2024,3,Restrição,2024,3
424,5178,27001,1015,1490,OUT02,Outras (especificar).,"O edital 301/2021/SEGEP-GCP, encontra-se sobrestado em face do Acordão 00094/2023 do processo 02794/2021/TCERO, o qual determinou a suspensão da contratação de novos candidatos aprovados no PSS, e por esse motivo, tornou-se inviável o cumprimento da meta física, o que acarretou baixa execução orçamentária dos valores dotados atualmente. Dessa forma, foi realizado novo Processo Seletivo Simplificado, regido pelo Edital n. 50/2024/SEGEP-GCP, homologado através do Edital n. 50/2024/SEGEP-GCP referente a realização de Processo Seletivo Simplificado de Avaliação de Títulos, para atender, no âmbito da Secretaria de Estado de Obras e Serviços Públicos SEOSP/RO, onde no decorrer de 2024 foi havendo contratações para suprir as demandas da secretaria.


","Contratação dos novos PSS, para 2025, caso o orçamento permitir.",2024,3,Restrição,2024,3
425,5178,27001,1015,1490,ADM14,Outras (especificar).,"Taxa de Turnover alta, devido à remuneração dos servidores contratados, onde após a assinatura do contrato, os mesmos conseguem vagas melhores externamente e pedem exoneração.","Melhoria Salarial considerando os tetos salariais das categorias, servindo de motivação para evitar a alta taxa de turnover.",2024,3,Restrição,2024,3
426,5210,27001,1015,2091,OUT02,Outras (especificar).,"Aguardando aprovação do projeto de lei em que estabelece o pagamento de auxílioalimentação, conforme processo n. 0069.069549/2022-48, o qual se encontra na Casa Civil.","Aprovação da LEI, para cumprimento das metas estabelecida na LOA 2024.",2024,3,Restrição,2024,3
427,5055,21001,2102,2237,ORC04,Contingenciamento Orçamentário.,"Tendo em vista o Decreto nº 29.321 de 25 de julho de 2024, onde Institui o contingenciamento do Orçamento Anual para o Exercício de 2024, não conseguimos utilizar a Ata de Registro de Preço nº 181/2024 publicada em julho e Ata de Registro de Preço nº 260/2024 publicada em outubro.","Não há, pois a motivação do contingenciamento é externo. ",2024,3,Restrição,2024,3
428,5299,27001,1015,2096,ADM07,Capacitação de recursos humanos.,"Credenciamento de Instituições: Os cursos devem ser oferecidos por instituições credenciadas e reconhecidas pela administração pública, garantindo a qualidade do conteúdo e do ensino.", Implementação de mecanismos para avaliar a qualidade dos cursos e o impacto da capacitação no desempenho dos servidores.,2024,3,Restrição,2024,3
429,5299,27001,1015,2096,ADM14,Outras (especificar).,"A distância entre a capital e o interior de Rondônia tem dificultado a capacitação dos servidores públicos, uma vez que a necessidade de deslocamento gera custos elevados, perda de tempo e limitações na logística. Além disso, a ausência de infraestrutura adequada para a formação presencial em áreas remotas amplia as dificuldades de acesso a treinamentos.","Implementar um programa de capacitação à distância (EAD), utilizando plataformas digitais para treinamentos e desenvolvimento de competências. Isso pode incluir cursos online ao vivo, materiais gravados, e-learning, webinars e fóruns de discussão, permitindo aos servidores do interior acessarem o conteúdo de forma flexível e sem necessidade de deslocamento. Além disso, parcerias com instituições locais para criar polos presenciais em regiões estratégicas podem ser uma alternativa para oferecer suporte técnico e complementar as formações com atividades práticas, quando necessário.",2024,3,Restrição,2024,3
430,5203,27001,1015,2234,ADM09,Entraves institucionais para desenvolvimento de recursos humanos.,"Alta taxa de Turnover de Servidores, visto que a secretaria ainda não possui servidores efetivos oriundos de Concurso Público Próprio.","Realização de Concurso Público, previsto para os próximos anos.",2024,3,Restrição,2024,3
431,5294,27001,2183,2428,ADM02,Atividades dependentes de articulação com outras unidades administrativas.,"Por ser da administração direta, a SEOSP necessita de aprovação das ações (relacionadas a transferências voluntárias) perante demais órgão como Casa Civil, PGE e CGE. Tais interações demandam tempo em cada esfera da administração para a correta tramitação.","Planejamento e controle das ações, gestão dos processos e otimização do tempo, dentro de cada órgão envolvido.",2024,3,Restrição,2024,3
432,5294,27001,2183,2428,ADM04,Entraves nos procedimentos burocráticos (burocracia para exercício das atividades administrativas do governo).,"Por ser da administração direta, a SEOSP necessita de ações (relacionadas a transferências voluntárias) dos demais órgão como Casa Civil, PGE e CGE. Tais interações demandam tempo em cada esfera da administração para a correta tramitação.","Melhorar o controle e otimizar o fluxo dos processos, por cada unidade governamental relacionada.",2024,3,Restrição,2024,3
433,5294,27001,2183,2428,GER08,Demora na elaboração de projetos arquitetônicos e executivos.,"Por tratar-se de transferência voluntária, os projetos são enviados pelos municípios e associações e são avaliados/aprovados pelos técnicos dentro da SEOSP. Ocorre que devido à existência de constantes pendências técnicas nos projetos, perde-se considerável tempo em correções até a aprovação final.","Municípios e Associações devem melhorar a qualidade dos projetos apresentados, bem como, melhorarem o tempo de resposta para a correção das pendências.",2024,3,Restrição,2024,3
434,5289,27001,2183,2465,GER08,Demora na elaboração de projetos arquitetônicos e executivos.,"Devido a alta demanda com projetos de complexidade tais como: hospitalares, estádio, parques, presídio, relatório de impacto de trânsito e etc., dentre as demandas prioritárias como SESAU, SEJUCEL, SESDEC, há o atendimento das demandas por determinação judicial e/ou Ministério Público, bem como projeto a serem licitados, sendo estes produtos que contam com uma equipe multidisciplinar, restringindo vários técnicos por determinado período pausar as demandas em andamento para atender urgências vindas através do Gabinete. Relatamos também que para a conclusão de um produto, é entregue os projetos arquitetônico/acessibilidade, complementares (estrutural, elétrico, prevenção e combate a incêndio e pânico, hidráulico, drenagem, climatização, proteção contra descargas atmosféricas, entre outros conforme a necessidade) e o orçamento, onde é realizada a pesquisa de mercado com o núcleo de apoio de cotações, demandando tempo e muitas vezes atrasando a entrega visto que os técnicos ficam no aguardo da empresa apresentar as cotações, e/ou aguardar a cotação de itens ausentes na tabela SINAPI.","1º Treinamento e capacitação para a equipe de projeto das prefeituras e associações, de modo que todos compreendam a importância da documentação e como evitar erros comuns.
2º Desenvolver modelos de documentação padronizados que devem ser preenchidos durante todas as fases do projeto.
3º Estabelecer um processo de revisão e validação contínuo ao longo do projeto para identificar e corrigir erros e lacunas à medida que surgem, em vez de esperar até o final.",2024,3,Restrição,2024,3
435,4818,19025,1015,2234,OUT02,Outras (especificar).,Não há restrições quanto aos pagamentos de remuneração de pessoal ativo e encargos sociais. ,"Assegurar os devidos pagamento de remuneração, conforme programado na LOA 2024",2024,3,Restrição,2024,3
436,5468,27001,1015,4103,ADM08,Pessoal insuficiente para os quadros de gestão e de execução das ações propostas.,"Atualmente o Termo de Cooperação (Termo Aditivo 3º TA 0051992641) permite a contratação de 212 reeducandos, sendo: 20 Encarregados; 70 Artífices e 122 Auxiliares. No entanto, até o momento o quantitativo contratado não atingiu a expectativa.",Melhor triagem da mão de obra qualificada; e Oferecer atrativos para contração tais como: cursos de capacitação; auxílio-transporte e auxílio-alimentação.,2024,3,Restrição,2024,3
437,5211,27001,1015,2087,LIC03,Procedimento licitatório burocrático.,"A Morosidade na instrução dos processos de licitação, tanto em sua fase interna, bem como em sua fase externa.","Agilidade na instrução processual e os procedimentos na fase externa da licitação mais célere, por parte da SUPEL e PGE.",2024,3,Restrição,2024,3
438,5390,31001,2119,2288,ORC07,"Dificuldade na obtenção de créditos orçamentários adicionais (suplementares, especiais ou extraordinários).","Informo que, objetivando suplementação orçamentária neste Programa e Ação, fora encaminhada a Mensagem de Lei para a Assembleia Legislativa - ALE, em 26/06/2024, na qual foi votada e aprovada através do DECRETO N.° 29.449, DE 3 DE SETEMBRO DE 2024.

Ressaltamos que em 25 de julho de 2024, o Governo do Estado de Rondônia, publicou o Decreto 29.321 de 25 de julho de 2024 onde institui o contingenciamento do orçamento para o exercício financeiro de 2024, que poderá impactar na execução de nossas ações","No exercício de 2024 a suplementação orçamentário se deu por volta do mês de Outubro o que limitou as ações deste programa, restando 3 meses para a execução das metas e ações da ação.",2024,3,Restrição,2024,3
439,5555,31001,2119,2421,ADM04,Entraves nos procedimentos burocráticos (burocracia para exercício das atividades administrativas do governo).,"Considerando a alteração da estrutura da SEPAT pela Lei Complementar 1.180/2023, que transferiu as atribuições para promover a regularização fundiária de áreas rurais ao Instituto de Terras de Rondônia (ITERON), conforme o art. 111-B da referida lei, e a subsequente revogação da criação do ITERON pela alínea b do Inciso I do art. 5º da Lei Complementar n.º 1.215, de 29 de dezembro de 2023, informamos que, no momento, estamos aguardando a votação de um Projeto de Lei na Assembleia Legislativa que visa restabelecer a competência da SEPAT para a regularização fundiária rural.
Sendo assim, devido à insuficiência orçamentária e à ausência de competência formalizada para a regularização fundiária rural, justificamos a baixa execução orçamentária e de metas.","Com os procedimentos administrativos já sanados, informamos que para o exercício de 2025, será trabalhado com eficacia e eficiência a ação.",2024,3,Restrição,2024,3
440,5438,31001,2160,4065,ORC07,"Dificuldade na obtenção de créditos orçamentários adicionais (suplementares, especiais ou extraordinários).","Visando realizar uma suplementação orçamentária neste Programa e Ação, foi enviada uma Mensagem de Lei à Assembleia Legislativa — ALE/RO, em 26/06/2024, a qual foi aprovada por meio do Decreto n.º 29.449,de 3 de setembro de 2024.

Cabe destacar que, em 25 de julho de 2024, o Governo do Estado de Rondônia publicou o Decreto n.º 29.321, que estabelece o contingenciamento do orçamento para o exercício financeiro de 2024, o que pode afetar a execução de nossas atividades.","No ano de 2024, a suplementação orçamentária ocorreu por volta do mês de outubro, o que restringiu as ações deste programa, deixando apenas três meses para a implementação das metas e atividades previstas.",2024,3,Restrição,2024,3
441,5557,31001,2160,4064,ADM04,Entraves nos procedimentos burocráticos (burocracia para exercício das atividades administrativas do governo).,"Em virtude da mudança na estrutura da SEPAT estabelecida pela Lei Complementar 1.180/2023, que transferiu ao Instituto de Terras de Rondônia (ITERON) a responsabilidade pela regularização fundiária de áreas rurais, conforme o artigo 111-B dessa lei, e da posterior revogação da criação do ITERON pela alínea b do inciso I do artigo 5º da Lei Complementar nº 1.215, de 29 de dezembro de 2023, informamos que, atualmente, estamos aguardando a votação de um Projeto de Lei na Assembleia Legislativa, que tem como objetivo restabelecer à SEPAT a competência para a regularização fundiária rural.
Portanto, devido à limitação orçamentária e à falta de competência formalizada para a regularização fundiária rural, justificamos o baixo desempenho na execução orçamentária e no cumprimento das metas estabelecidas.","Com os procedimentos administrativos já resolvidos, informamos que, para o exercício de 2025, a ação será conduzida com eficácia e eficiência.",2024,3,Restrição,2024,3
442,5569,19025,2024,4162,ORC04,Contingenciamento Orçamentário.,"Contingenciamento de gastos das dotações orçamentárias, no âmbito do Poder Executivo. ","Retorno da capacidade financeira e o equilíbrio fiscal do Estado, para  otimização das despesas no âmbito do Poder Executivo. ",2024,3,Restrição,2024,3
443,5258,15005,1015,2087,ADM14,Outras (especificar).,"O processo está na DOFDGP 0021.072588/2024-31 (Pagamentos);
",Que as políticas públicas do Governo sejam priorizadas.,2024,3,Restrição,2024,3
444,4750,19025,2024,1447,OUT02,Outras (especificar).,Não há restrições. ,"Prosseguir com o rito processual, visando  efetivar a execução da  reforma do Escritório Local no município de Alta Floresta do Oeste/RO. ",2024,3,Restrição,2024,3
445,5211,27001,1015,2087,ADM01,Problemas com o prestador de serviço.,Prestadores de serviço com capacidade técnica abaixo do esperado.,"Selecionar com mais rigidez os prestadores de serviços para o estado, através das licitações/ATA/Contratos etc.",2024,3,Restrição,2024,3
446,5312,14012,2139,1487,ORC06,Demora na tramitação de crédito adicional.,"Devido ao limite restrito de percentual de remanejamento autorizado por lei, enfrentamos dificuldades na gestão do orçamento. Ao atingir esse limite, todas as alterações orçamentárias devem ser apresentadas na forma de Projeto de Lei à Assembleia Legislativa do Estado de Rondônia. Essa situação impactou significativamente a execução das ações desta unidade gestora, uma vez que houve demora no processo legislativo de aprovação. Atualmente, o Projeto de Lei, protocolado no primeiro semestre, ainda aguarda apreciação por parte desta Casa de Leis.","Sugere-se uma formulação mais eficiente do planejamento para o ano seguinte, de modo a evitar a necessidade de processos frequentes de alterações orçamentárias. As mudanças devem ser consideradas apenas quando absolutamente necessárias.",2024,3,Restrição,2024,3
447,4785,17034,1015,2087,ORC07,"Dificuldade na obtenção de créditos orçamentários adicionais (suplementares, especiais ou extraordinários).","Foi necessário realizar Crédito Adicional Suplementar por Superávit Financeiro conforme processo 0002.000936/2024-04, no valor de R$ 16.524.722,01, DECRETO N° 29.483, DE 16 DE SETEMBRO DE 2024.
Porém o Processo inicial foi enviado para o GAB-SEPOG em 01/04/2024 e somente em 16/09/2024 foi atendido pela Assembleia Legislativa, devido a demora na aprovação do recurso, não foi possível a utilização de parte do orçamento programado, como despesas com aquisição de materiais e o convênio entre Agevisa/Ministério da Saúde e OPAS – Organização Pan-Americana da Saúde.
",Melhoria das relações entre Poderes.,2024,3,Restrição,2024,3
448,4748,19025,2024,2019,ORC04,Contingenciamento Orçamentário.,"Considerando o Decreto N° 29.321, DE 25 DE JULHO DE 2024 no qual Instituiu o contingenciamento do Orçamento  para fins de limitação de empenho e movimentação financeira, referentes às despesas do orçamento anual para o exercício financeiro de 2024. ","Analisar as ações, inclusive suas metas, cuja execução poderá ser adiada sem afetar os resultados finais dos programas governamentais contemplados na Lei Orçamentária. ",2024,3,Restrição,2024,3
449,5130,17033,1015,2096,ORC06,Demora na tramitação de crédito adicional.,Como dependemos de repasses feito pelo Fundo Estadual de Saúde houve demora para a efetivação e ainda estamos no aguado de aprovação de Projeto Lei para futuros repasses financeiro,Que os repasses fossem feito diretamente para a UG do Iespro sem a necessidade de passar pelo fundo estadual.,2024,3,Restrição,2024,3
450,5234,17012,2070,1614,OUT02,Outras (especificar).,"Paralisação da Contratação de Empresa Especializada para Finalizar a Reforma e Ampliação da Maternidade e Centro Obstétrico do Hospital de Base Dr. Ary Pinheiro (HBAP), no município de Porto Velho - RO.

Motivo: Conforme pedido da empresa Oficio nº. 062/2024 id. 0054514217 e análise dos apontamentos pela equipe de Fiscalização SEOSP/RO por meio do Despacho id. 0054520956 sendo favorável e pontual no que de fato está sendo submetido a paralisação, conforme citado:
""A paralisação da execução do objeto da obra, portanto, é necessária em razão da inclusão de serviços adicionais ao contrato, que será incluído por meio de termo aditivo de serviços, necessários para garantir a conformidade com as normas técnicas, especialmente no que se refere ao sistema de tratamento e renovação de ar, bem como à instalação do Sistema IT médico. Esses itens são fundamentais para garantir a segurança de profissionais e pacientes no ambiente hospitalar, especialmente no centro cirúrgico, sendo de extrema importância para a utilização adequada e segura da unidade hospitalar.""

","Foi realizado uma solicitação de alteração contratual id (0054630774) e verificação dos percentuais de alteração contratual referente ao objeto de contratação empresa especializada para Finalizar a Reforma e Ampliação da Maternidade e Centro Obstétrico do Hospital de Base Dr Ary Pinheiro (HBAP), no município de Porto Velho - RO.",2024,3,Restrição,2024,3
451,5130,17033,1015,2096,ORC04,Contingenciamento Orçamentário.,"DECRETO N° 29.746, DE 4 DE DEZEMBRO DE 2024.",como se trata de uma medida a nível de governo estadual geralmente os contingenciamentos evitam irresponsabilidades fiscais.,2024,3,Restrição,2024,3
452,5504,17033,1015,1490,ORC03,Insuficiência de recursos alocados na Lei Orçamentária.,Não houve recursos para atendimento desta ação.,Disponibilização de recursos,2024,3,Restrição,2024,3
453,5128,17033,1015,2234,ORC03,Insuficiência de recursos alocados na Lei Orçamentária.," Em que pese a transformação do Centro em Instituto estamos em procedimento de reestruturação de cargos, consequentemente para uma melhor execução nesta ação.",alocação de recursos para atendimentos dos novos cargos em função da transformação do Instituto,2024,3,Restrição,2024,3
454,5234,17012,2070,1614,LIC03,Procedimento licitatório burocrático.,"Contratação de Empresa para Prestação de Serviços de Reforma/Adequação do Prédio do Centro de Referência em Prevenção e Atenção a Dependência Química (CREPAD) para atender o Complexo Regulatório do Estado de Rondônia (CRUE-GERREG).

Em comum acordo entre Contratante e Contratada id. 0047325417, considerando a impossibilidade de emissão de Ordem de Serviço, tendo em vista processo 000600.0036464/2023 que está em andamento junto Secretaria Municipal de Regularização Fundiária - SEMUR para liberação da Licença de Obra e tendo em vista Processo 0036.049206/2023-25 quanto a pagamento de resíduos sólidos domiciliar - TRSD referente ao imóvel em questão, sendo assim, com os fatos apresentados havendo a necessidade de paralisação da vigência contrato, onde a mesma já haviam sido informadas a época por meio do Termo de Viabilidade Técnica NFN-SEOSP id. 0040422924 e tão logo sanado estas pendências retomamos o prazo.

Sendo assim, a mesma não teve seu início nos serviços até a presente data.","Os autos encontra-se na SEPAT-ASTEC Secretaria Estadual de Patrimônio e Regularização Fundiária - SEPAT conforme ofício nº 3308/ 2024 (id. 0050788222), na qual solicita do Procurador do Estado parecer conclusivo a propositura de medida administrativa e/ou judicial visando transferir o registro do imóvel para o nome do Estado de Rondônia.",2024,3,Restrição,2024,3
455,5315,14012,2139,2488,ADM04,Entraves nos procedimentos burocráticos (burocracia para exercício das atividades administrativas do governo).,"Os processos em questão são de natureza burocrática e complexa. No entanto, todos estão atualmente na fase de elaboração dos estudos necessários para a sua viabilização, além de estarem em conformidade com os trâmites administrativos, licitatórios e correlatos.

Adicionalmente, essa ação é responsável pelo custeio de despesas que apresentam características de continuidade, sendo executada mensalmente.","Simplificação dos Processos Burocráticos, tendo como resultado a automatização e mapeamento, e Planejamento e Gestão dos Recursos.",2024,3,Restrição,2024,3
456,5134,17033,2109,4092,ORC04,Contingenciamento Orçamentário.,Recursos foram contingenciados ,Por se tratar de decisões de governo o contingenciamento previne o gasto indevido das despesas,2024,3,Restrição,2024,3
457,4791,17034,2023,2496,ORC07,"Dificuldade na obtenção de créditos orçamentários adicionais (suplementares, especiais ou extraordinários).","Foi necessário realizar Crédito Adicional Suplementar por Superávit Financeiro conforme processo 0002.000936/2024-04, no valor de R$ 16.524.722,01, DECRETO N° 29.483, DE 16 DE SETEMBRO DE 2024.
Porém o Processo inicial foi enviado para o GAB-SEPOG em 01/04/2024 e somente em 16/09/2024 foi atendido pela Assembleia Legislativa, devido a demora na aprovação do recurso, não foi possível a utilização de parte do orçamento programado, como despesas com aquisição de materiais de consumo e Material Permanente.",Melhoria nas relações entre Poderes.,2024,3,Restrição,2024,3
458,4790,17034,2023,2263,ORC07,"Dificuldade na obtenção de créditos orçamentários adicionais (suplementares, especiais ou extraordinários).","Foi necessário realizar Crédito Adicional Suplementar por Superávit Financeiro conforme processo 0002.000936/2024-04, no valor de R$ 16.524.722,01, DECRETO N° 29.483, DE 16 DE SETEMBRO DE 2024.
Porém o Processo inicial foi enviado para o GAB-SEPOG em 01/04/2024 e somente em 16/09/2024 foi atendido pela Assembleia Legislativa, devido à demora na aprovação do recurso, não foi possível a utilização de parte do orçamento programado, como despesas com aquisição de materiais de consumo, material de distribuição gratuita, material permanente.
",Melhoria nas relações entre Poderes.,2024,3,Restrição,2024,3
459,4752,19025,2024,4091,OUT02,Outras (especificar).,Não há restrições ,Continuar assegurando os pagamentos dos servidores lotados ne atividades finalísticas desta EMATER-RO. ,2024,3,Restrição,2024,3
460,5251,15005,2182,4118,ADM14,Outras (especificar).,"O processo está na CPOF: 0021.004721/2024-26 (Novas operações); 
Os processos estão na DAAL, aguardando: 0021.027554/2024-91 (procedimentos administrativos), 0021.072714/2024-57 (fase de entrega);
Os processo estão na empresa, aguardando:  0021.050699/2024-96, 0021.050926/2024-83 (fase de entrega);
",Que as políticas públicas do Governo sejam priorizadas.,2024,3,Restrição,2024,3
461,4853,11003,0000,0023,ORC06,Demora na tramitação de crédito adicional.,"Atrasos sofridos na tramitação da mensagem 266, conforme registros no SEI 0035.007410/2024-60.",Pedido de prioridade na tramitação.,2024,3,Restrição,2024,3
462,5183,11023,2051,2191,OUT02,Outras (especificar).,"As metas físicas foram realizadas muito acima do previsto para o exercício. Tendo em vista que no decorrer do exercício houve a renovação da Frota Oficial do IPEM, o que proporcionau mais eficácia na logistica de fiscalização, resultando em um número maior de estabelecimentos viizitados por equipe, alavancando os resultados das metas físicas muito acima do previsto.
",Ajustar as Metas Físicas para o próximo exercício.,2024,3,Restrição,2024,3
463,5451,16031,2090,2219,ORC04,Contingenciamento Orçamentário.,"Contingenciamento do Orçamento Anual para o Exercício de 2024, conforme Decreto nº 29.321, de 25 de julho de 2024 (DOE nº 137.1).","Devido a natureza da justificativa, não cabe proposta. Pois para execução plena do orçamento é necessário que o mesmo não esteja contingenciado, o que não compete a esta unidade.",2024,3,Restrição,2024,3
464,5222,11023,2051,2344,OUT02,Outras (especificar).,"As metas físicas foram realizadas muito acima do previsto para o exercício. Tendo em vista que no decorrer do exercício houve a renovação da Frota Oficial do IPEM, o que proporcionou mais eficácia na logística de fiscalização, resultando em um número maior de estabelecimentos visitados por equipe em todo Estado, alavancando os resultados das metas físicas muito acima do previsto.",Ajustar as Metas Físicas para o próximo exercício..,2024,3,Restrição,2024,3
