id,acao_detalhe_id,uo_codigo,programa_codigo,acao_codigo,valor_dotacao_inicial_ppa,valor_dotacao_inicial,valor_dotacao_atual,valor_empenhado,valor_liquidado_ano,valor_pago,valor_liquidado_a_pagar,valor_restos_a_pagar,ate_quadrimestre,ate_quadrimestre_fin_rpnp,numero_quadrimestre_fin_rpnp,ano_monitoramento,quadrimestre_monitoramento,tipo_dado,ano,quadrimestre
1984,4719,14023,1000,2064,7997361,7997361,16439334.74,12770262.38,3656465.0,3540718.06,0.0,0.0,4374245.43,0.0,0.0,2024,3,Ação Financeiro,2024,3
1985,5341,15017,2166,1381,7999400,7999400,14799400.0,4334356.74,1096563.74,1096563.74,0.0,0.0,1159164.12,0.0,0.0,2024,3,Ação Financeiro,2024,3
1986,4790,17034,2023,2263,3729222,3729222,12249731.65,8712532.94,4342539.85,3989882.35,0.0,0.0,6780656.93,0.0,0.0,2024,3,Ação Financeiro,2024,3
1987,4707,19023,1015,1490,2785125,2785125,2785125.0,2355653.77,1011219.43,979008.01,0.0,0.0,2355653.77,0.0,0.0,2024,3,Ação Financeiro,2024,3
1988,5329,3011,2073,2449,72535067,72535067,88154945.62,74322150.03,20861872.27,21770735.71,0.0,0.0,56067836.22,0.0,0.0,2024,3,Ação Financeiro,2024,3
1989,5246,19001,2055,2388,755000,755000,755000.0,676832.58,44054.12,44054.12,0.0,0.0,101903.41,0.0,0.0,2024,3,Ação Financeiro,2024,3
1990,5163,16001,2176,4098,3000000,3000000,1374000.0,1374000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
1991,5234,17012,2070,1614,2229040,2229040,5533812.86,5029772.86,1507607.29,1507607.29,0.0,0.0,2964660.98,0.0,0.0,2024,3,Ação Financeiro,2024,3
1992,5151,11007,2074,2283,1600976,1600976,1460541.0,70000.0,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
1993,5139,29013,1001,4544,1108000,1108000,10763687.5,4352451.7,1408464.0,1408464.0,0.0,0.0,1408464.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
1994,5253,21001,2102,1624,6000000,6000000,7700000.0,7700000.0,4357142.88,4357142.88,0.0,0.0,7699999.98,0.0,0.0,2024,3,Ação Financeiro,2024,3
1995,5170,15020,1015,2282,5187680,5187680,4422395.72,3560367.23,995238.39,1140614.79,0.0,0.0,2584968.66,0.0,0.0,2024,3,Ação Financeiro,2024,3
1996,5087,23001,2175,4069,75187932,75187932,75675158.91,75296832.27,196378.26,227516.4,0.0,0.0,306160.64,0.0,0.0,2024,3,Ação Financeiro,2024,3
1997,5158,16020,2134,2547,3609743,3609743,3609743.0,3133724.04,1409715.25,1433573.05,0.0,0.0,3133724.04,0.0,0.0,2024,3,Ação Financeiro,2024,3
1998,4992,16001,2158,1581,70012443,70012443,16971909.37,4315899.04,1447539.04,1447539.04,0.0,0.0,4315899.04,0.0,0.0,2024,3,Ação Financeiro,2024,3
1999,4980,23012,2168,2349,74000,74000,74000.0,13750.5,0.0,0.0,0.0,0.0,13750.5,0.0,0.0,2024,3,Ação Financeiro,2024,3
2000,4897,23030,2006,2339,288000,288000,266000.0,153054.6,58699.52,58699.52,0.0,0.0,153054.6,0.0,0.0,2024,3,Ação Financeiro,2024,3
2001,5602,11004,2000,4147,0,0,0.0,1821400.0,1472300.0,1335247.95,0.0,0.0,1472300.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2002,4814,17034,1015,2096,634246,634246,1204221.0,1173330.3,643501.68,638005.28,0.0,0.0,1049723.11,0.0,0.0,2024,3,Ação Financeiro,2024,3
2003,5519,16001,2158,1650,345185,345185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2004,5436,11013,2000,4146,4500000,4500000,4903447.26,4766652.86,3107551.65,2944561.04,0.0,0.0,4594345.93,0.0,0.0,2024,3,Ação Financeiro,2024,3
2005,4885,11026,1015,2087,943068,943068,3397718.4,3096685.13,243851.98,255648.77,0.0,0.0,586901.48,0.0,0.0,2024,3,Ação Financeiro,2024,3
2006,5550,32001,2094,1154,0,0,81084.0,71084.0,20995.0,20995.0,0.0,0.0,71084.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2007,4999,16001,2158,1617,39923325,39923325,37387254.55,22491517.71,10442621.17,10441864.51,0.0,0.0,22491517.71,0.0,0.0,2024,3,Ação Financeiro,2024,3
2008,4833,18011,2098,2164,768832,768832,1084832.0,1009498.66,482991.07,484771.07,0.0,0.0,945701.49,0.0,0.0,2024,3,Ação Financeiro,2024,3
2009,5455,16031,2090,2242,50000,50000,3050000.0,3022856.72,4515.0,4515.0,0.0,0.0,3022331.72,0.0,0.0,2024,3,Ação Financeiro,2024,3
2010,4821,13001,1015,2234,42416924,42416924,18316466.49,18202152.44,6609860.12,6776711.4,0.0,0.0,18202152.44,0.0,0.0,2024,3,Ação Financeiro,2024,3
2011,4738,15015,1015,2087,253340,253340,797270.93,558459.3,253677.84,253677.84,0.0,0.0,354423.97,0.0,0.0,2024,3,Ação Financeiro,2024,3
2012,5443,11006,2187,4151,6000,6000,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2013,5360,3011,2065,1628,12760000,12760000,15163678.67,13503873.79,2992707.69,2588304.27,0.0,0.0,7778377.89,0.0,0.0,2024,3,Ação Financeiro,2024,3
2014,4809,18001,2153,2585,796610,796610,3630310.0,2653094.48,1582478.96,1582478.96,0.0,0.0,1979776.76,0.0,0.0,2024,3,Ação Financeiro,2024,3
2015,4726,16020,1015,2087,3122000,3122000,3122000.0,2580871.29,712827.02,689808.99,0.0,0.0,1837519.24,0.0,0.0,2024,3,Ação Financeiro,2024,3
2016,4714,11022,1015,2087,2295268,2295268,3014145.39,2399831.16,841818.83,845730.82,0.0,0.0,2265996.11,0.0,0.0,2024,3,Ação Financeiro,2024,3
2017,4662,1001,0,95,38700000,38700000,25472000.0,590000.0,0.0,196666.0,0.0,0.0,590000.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2018,5367,19023,1015,1644,5497905,5497905,100000.0,49690.0,0.0,0.0,0.0,0.0,49690.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2019,5284,11025,2179,2350,19609981,19609981,45187322.96,1941928.39,1010810.16,1010810.16,0.0,0.0,1010810.16,0.0,0.0,2024,3,Ação Financeiro,2024,3
2020,4733,16020,1015,1490,4541631,4541631,4391631.0,3712375.29,1133846.54,1133846.54,0.0,0.0,3712375.29,0.0,0.0,2024,3,Ação Financeiro,2024,3
2021,5201,11008,2058,2570,2606,2606,2626.0,2625.48,954.48,954.48,0.0,0.0,2625.48,0.0,0.0,2024,3,Ação Financeiro,2024,3
2022,5272,11025,1015,2935,8980000,8980000,11462254.37,11440860.81,3833307.62,4398611.89,0.0,0.0,9482016.68,0.0,0.0,2024,3,Ação Financeiro,2024,3
2023,5189,15020,2172,2618,2200000,2200000,2200000.0,1544282.54,503756.01,507766.37,0.0,0.0,1467635.51,0.0,0.0,2024,3,Ação Financeiro,2024,3
2024,5106,30001,2043,2528,14071143,14071143,10152943.0,8457026.81,2881111.61,2790365.37,0.0,0.0,7999134.13,0.0,0.0,2024,3,Ação Financeiro,2024,3
2025,5011,11007,1015,1490,2600000,2600000,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2026,5113,30011,1009,2531,2885720,2885720,7162627.55,4517143.89,1251346.18,1266196.72,0.0,0.0,2617574.15,0.0,0.0,2024,3,Ação Financeiro,2024,3
2027,5030,16001,2158,4059,157198,157198,153969.0,130168.08,19797.8,21507.8,0.0,0.0,117780.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2028,5101,19011,2005,1091,190228,190228,190228.0,109934.89,96050.89,96050.89,0.0,0.0,109934.89,0.0,0.0,2024,3,Ação Financeiro,2024,3
2029,5569,19025,2024,4162,0,0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2030,5018,16001,2158,1619,18504913,18504913,23799411.69,23366578.94,9437000.04,9439990.89,0.0,0.0,23324079.88,0.0,0.0,2024,3,Ação Financeiro,2024,3
2031,4935,19001,1015,2087,3357725,3357725,6379186.05,4396057.24,1734557.27,1782650.35,0.0,0.0,3819804.77,0.0,0.0,2024,3,Ação Financeiro,2024,3
2032,5557,31001,2160,4064,0,0,556565.0,299464.1,34364.1,34364.1,0.0,0.0,34364.1,0.0,0.0,2024,3,Ação Financeiro,2024,3
2033,5474,11005,2190,2359,220000,220000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2034,4923,17032,2105,4032,600000,600000,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2035,5545,11003,2085,4160,0,0,1250000.0,63611.2,0.0,0.0,0.0,0.0,40111.2,0.0,0.0,2024,3,Ação Financeiro,2024,3
2036,4757,13001,1015,2064,2670880,2670880,4502814.46,4191615.02,1694074.72,3982918.49,0.0,0.0,4191615.02,0.0,0.0,2024,3,Ação Financeiro,2024,3
2037,5462,11009,1015,4103,600300,600300,1200300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2038,5379,3011,1018,4140,654000,654000,527450.0,453422.67,149147.97,155255.12,0.0,0.0,453222.67,0.0,0.0,2024,3,Ação Financeiro,2024,3
2039,4828,18001,2154,2599,625657,625657,115839.6,5839.6,0.0,0.0,0.0,0.0,5839.6,0.0,0.0,2024,3,Ação Financeiro,2024,3
2040,5096,11007,2074,1000,12000,12000,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2041,4930,15001,1015,2151,8361096,8361096,7258860.65,6805674.7,2259266.67,2259266.67,0.0,0.0,6805674.7,0.0,0.0,2024,3,Ação Financeiro,2024,3
2042,5552,32001,2010,2103,0,0,216800.0,171754.69,19966.48,36260.29,0.0,0.0,129561.14,0.0,0.0,2024,3,Ação Financeiro,2024,3
2043,5001,16001,2158,4049,26844570,26844570,30283269.76,28812181.88,14071170.84,14074800.67,0.0,0.0,22293990.75,0.0,0.0,2024,3,Ação Financeiro,2024,3
2044,4918,17032,1015,1490,5236512,5236512,5236512.0,2617474.24,789712.13,824064.98,0.0,0.0,2617474.24,0.0,0.0,2024,3,Ação Financeiro,2024,3
2045,4835,18011,2098,2583,2547560,2547560,3031575.0,1825405.99,883534.33,882094.0,0.0,0.0,1220443.19,0.0,0.0,2024,3,Ação Financeiro,2024,3
2046,5457,11006,1015,1519,1000,1000,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2047,5374,3011,2065,1630,1560000,1560000,1560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2048,4823,21001,1015,2234,250681435,250681435,261943044.38,261706649.24,93429807.01,95738850.2,0.0,0.0,261706649.24,0.0,0.0,2024,3,Ação Financeiro,2024,3
2049,4740,14023,1000,2502,360000,360000,155750.0,53573.33,11680.0,11680.0,0.0,0.0,50653.33,0.0,0.0,2024,3,Ação Financeiro,2024,3
2050,5362,3011,1031,4136,878000,878000,1256450.0,334948.35,213639.36,206659.36,0.0,0.0,315339.06,0.0,0.0,2024,3,Ação Financeiro,2024,3
2051,5279,19017,2004,4124,4000000,4000000,2826768.3,52540.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2052,5393,11003,1015,4103,110000,110000,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2053,4759,13001,1015,2091,14954686,14954686,4695966.0,4098339.21,1384434.47,1384434.47,0.0,0.0,4098339.21,0.0,0.0,2024,3,Ação Financeiro,2024,3
2054,5464,23001,1015,4103,359520,359520,455872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2055,5381,3011,2065,1633,8345000,8345000,9466016.12,6332253.28,2127689.56,1643719.61,0.0,0.0,3285306.87,0.0,0.0,2024,3,Ação Financeiro,2024,3
2056,4747,19023,2096,4091,5274027,5274027,5024027.0,4414435.22,1442161.88,1442161.88,0.0,0.0,4414435.22,0.0,0.0,2024,3,Ação Financeiro,2024,3
2057,4664,1001,1006,1379,1000000,1000000,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2058,5369,3011,1018,4138,1788000,1788000,1120555.0,918212.69,317789.76,336548.72,0.0,0.0,889648.04,0.0,0.0,2024,3,Ação Financeiro,2024,3
2059,5286,17012,0,256,140025576,140025576,15243522.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2060,5203,27001,1015,2234,24631620,24631620,26753620.0,24745842.68,8713166.48,8914315.57,0.0,0.0,24745842.68,0.0,0.0,2024,3,Ação Financeiro,2024,3
2061,5191,29001,1280,2001,167373530,167373530,179957685.61,179457233.3,80087946.25,71855163.34,0.0,0.0,179063243.85,0.0,0.0,2024,3,Ação Financeiro,2024,3
2062,5025,16001,2158,1622,7970667,7970667,7688709.28,4584634.94,1970374.53,1970659.32,0.0,0.0,4584634.94,0.0,0.0,2024,3,Ação Financeiro,2024,3
2063,5210,27001,1015,2091,5286744,5286744,1184744.0,703517.12,210064.68,210064.68,0.0,0.0,703517.12,0.0,0.0,2024,3,Ação Financeiro,2024,3
2064,5115,30011,1009,2532,3010603,3010603,4970243.18,86563.76,59360.05,59360.05,0.0,0.0,59658.97,0.0,0.0,2024,3,Ação Financeiro,2024,3
2065,4949,15001,2166,2475,210912,210912,1489620.37,1269144.89,1269144.89,1269144.89,0.0,0.0,1269144.89,0.0,0.0,2024,3,Ação Financeiro,2024,3
2066,5020,16001,2158,4052,21488718,21488718,21755300.7,21539939.72,8544105.83,8544105.83,0.0,0.0,21523692.82,0.0,0.0,2024,3,Ação Financeiro,2024,3
2067,4937,15001,1015,2415,76452,76452,39086.61,39086.61,10971.68,10971.68,0.0,0.0,39086.61,0.0,0.0,2024,3,Ação Financeiro,2024,3
2068,5559,31001,1015,4103,0,0,59500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2069,5476,17012,1015,4103,950000,950000,876605.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2070,5039,15004,1015,2087,8455847,8455847,15124482.73,14818289.85,6003575.71,6275153.4,0.0,0.0,12761460.67,0.0,0.0,2024,3,Ação Financeiro,2024,3
2071,4956,17012,1015,2234,797812044,797812044,604574718.98,604329017.27,215813918.86,215813918.86,0.0,0.0,602010077.32,0.0,0.0,2024,3,Ação Financeiro,2024,3
2072,5495,16031,1015,2234,696000,696000,733556.68,725950.94,273530.02,273530.02,0.0,0.0,725950.94,0.0,0.0,2024,3,Ação Financeiro,2024,3
2073,4778,11009,1015,2091,8155608,8155608,7955608.0,7245147.44,2425788.62,2682102.89,0.0,0.0,7223272.83,0.0,0.0,2024,3,Ação Financeiro,2024,3
2074,5483,18001,1015,4103,332300,332300,350075.89,36000.0,36000.0,36000.0,0.0,0.0,36000.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2075,4695,15015,2075,1119,400000,400000,1029777.54,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2076,5400,11008,1015,4103,21972,21972,21972.0,4236.0,1525.87,1412.0,0.0,0.0,3996.87,0.0,0.0,2024,3,Ação Financeiro,2024,3
2077,4766,14023,1015,2091,5331656,5331656,6147656.0,6118741.65,2115436.65,2115436.65,0.0,0.0,6118741.65,0.0,0.0,2024,3,Ação Financeiro,2024,3
2078,4683,2001,1010,2981,49877103,49877103,34062103.0,33096691.65,14282187.27,14798425.87,0.0,0.0,29829410.79,0.0,0.0,2024,3,Ação Financeiro,2024,3
2079,5388,3001,1012,2481,343510078,343510078,343510078.0,227393168.48,54336893.27,54336893.27,0.0,0.0,162393168.48,0.0,0.0,2024,3,Ação Financeiro,2024,3
2080,5305,11010,1015,2096,2480000,2480000,2242100.0,2226415.29,986417.84,1004308.47,0.0,0.0,2226415.29,0.0,0.0,2024,3,Ação Financeiro,2024,3
2081,5222,11023,2051,2344,200000,200000,4325023.0,4154393.0,9790.0,9790.0,0.0,0.0,4154393.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2082,4671,1001,2126,2409,30562400,30562400,33392400.0,32516941.47,10243360.23,10345317.34,0.0,0.0,27221867.59,0.0,0.0,2024,3,Ação Financeiro,2024,3
2083,4785,17034,1015,2087,7056481,7056481,12631736.0,9953162.58,2851005.49,2969533.21,0.0,0.0,6355389.36,0.0,0.0,2024,3,Ação Financeiro,2024,3
2084,5407,3001,1012,1484,487000,487000,671000.0,566686.98,401582.62,404030.48,0.0,0.0,522474.57,0.0,0.0,2024,3,Ação Financeiro,2024,3
2085,5241,14025,1019,4110,62462406,62462406,62462406.0,62462405.97,20800406.97,20800406.97,0.0,0.0,62462405.97,0.0,0.0,2024,3,Ação Financeiro,2024,3
2086,5229,17012,2084,4007,41898960,41898960,162692105.17,154565364.16,22066767.25,22066767.25,0.0,0.0,84358747.79,0.0,0.0,2024,3,Ação Financeiro,2024,3
2087,5146,29001,1001,2004,1535778,1535778,1631778.0,1124696.64,401545.68,401545.68,0.0,0.0,1124696.64,0.0,0.0,2024,3,Ação Financeiro,2024,3
2088,5063,11008,1015,2234,8954327,8954327,9057289.7,8674495.9,3208975.99,3295147.58,0.0,0.0,8674495.9,0.0,0.0,2024,3,Ação Financeiro,2024,3
2089,5134,17033,2109,4092,1000,1000,1168781.43,936242.94,653801.43,679687.93,0.0,0.0,814959.4,0.0,0.0,2024,3,Ação Financeiro,2024,3
2090,5051,14001,1015,2234,270854222,270854222,270854222.0,255679984.02,89901992.65,92333689.67,0.0,0.0,255679984.02,0.0,0.0,2024,3,Ação Financeiro,2024,3
2091,4968,16001,1015,2367,1740927,1740927,3026591.31,3026591.31,1113757.66,1115420.5,0.0,0.0,2995774.98,0.0,0.0,2024,3,Ação Financeiro,2024,3
2092,5590,2011,1010,1221,0,0,5906280.96,5798542.96,632367.08,632367.08,0.0,0.0,632367.08,0.0,0.0,2024,3,Ação Financeiro,2024,3
2093,5153,15020,0,221,969960,969960,969960.0,699752.7,504967.78,504967.78,0.0,0.0,699752.7,0.0,0.0,2024,3,Ação Financeiro,2024,3
2094,5070,15004,2103,1276,900548,900548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2095,4987,23013,2115,2093,216406,216406,214258.0,109699.78,0.0,0.0,0.0,0.0,109699.78,0.0,0.0,2024,3,Ação Financeiro,2024,3
2096,5058,19014,2095,1196,9673362,9673362,9673362.0,2563329.77,975978.58,975978.58,0.0,0.0,1826810.46,0.0,0.0,2024,3,Ação Financeiro,2024,3
2097,4975,16001,2156,4036,108784814,108784814,155611535.33,150722296.74,42995310.34,43165075.28,0.0,0.0,97064680.96,0.0,0.0,2024,3,Ação Financeiro,2024,3
2098,4892,23030,1015,2234,30350486,30350486,30171611.0,30014556.54,10538757.16,10803507.18,0.0,0.0,30014556.54,0.0,0.0,2024,3,Ação Financeiro,2024,3
2099,5597,3011,1031,4168,0,0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2100,5514,11011,0,16,12593970,12593970,12593970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2101,4963,15014,1015,2087,5217991,5217991,12698125.99,10965684.24,2724974.12,3034922.75,0.0,0.0,6546218.16,0.0,0.0,2024,3,Ação Financeiro,2024,3
2102,5431,11006,2000,4148,110000,110000,110000.0,81894.53,65166.32,65166.32,0.0,0.0,74645.53,0.0,0.0,2024,3,Ação Financeiro,2024,3
2103,4880,23001,1015,2096,300000,300000,281950.0,281950.0,0.0,0.0,0.0,0.0,281950.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2104,5502,16001,2158,4108,202520,202520,199279.4,199279.4,56833.06,56833.06,0.0,0.0,199279.4,0.0,0.0,2024,3,Ação Financeiro,2024,3
2105,5419,23030,2006,4072,4527170,4527170,4511418.07,3991493.61,1460056.54,1504970.92,0.0,0.0,3371475.95,0.0,0.0,2024,3,Ação Financeiro,2024,3
2106,5336,32001,2143,2512,1000,1000,4123211.91,4052405.07,2285541.91,1494548.94,0.0,0.0,4048380.43,0.0,0.0,2024,3,Ação Financeiro,2024,3
2107,4899,23030,0,19,13000,13000,313000.0,259255.24,148277.79,148277.79,0.0,0.0,259255.24,0.0,0.0,2024,3,Ação Financeiro,2024,3
2108,4816,19025,1015,2091,1840728,1840728,1840728.0,1270254.33,420337.67,420337.67,0.0,0.0,1270254.33,0.0,0.0,2024,3,Ação Financeiro,2024,3
2109,5438,31001,2160,4065,430500,430500,516004.71,348858.82,196250.26,117145.34,0.0,0.0,274455.71,0.0,0.0,2024,3,Ação Financeiro,2024,3
2110,5355,3011,1017,4081,5017000,5017000,3294749.0,3062280.54,965417.09,977368.25,0.0,0.0,2915334.23,0.0,0.0,2024,3,Ação Financeiro,2024,3
2111,4721,11009,2128,2557,700000,700000,658928.57,400128.56,57959.68,57959.68,0.0,0.0,389662.62,0.0,0.0,2024,3,Ação Financeiro,2024,3
2112,5426,3001,1014,4078,14568000,14568000,14568000.0,14079348.09,5004682.67,5465166.53,0.0,0.0,12203568.23,0.0,0.0,2024,3,Ação Financeiro,2024,3
2113,5343,15017,2166,2237,12583000,12583000,34866592.97,12455466.41,1566102.93,1566102.93,0.0,0.0,1973897.09,0.0,0.0,2024,3,Ação Financeiro,2024,3
2114,5260,3011,0,236,150000,150000,190000.0,163546.3,14721.82,14616.86,0.0,0.0,163546.3,0.0,0.0,2024,3,Ação Financeiro,2024,3
2115,4709,19023,0,112,130000,130000,348000.0,343151.86,119140.97,119140.97,0.0,0.0,343151.86,0.0,0.0,2024,3,Ação Financeiro,2024,3
2116,5248,15006,1015,4000,2000,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2117,5165,16001,2176,4100,3000000,3000000,3637485.07,2512219.27,1947635.66,1947635.66,0.0,0.0,2311911.75,0.0,0.0,2024,3,Ação Financeiro,2024,3
2118,5082,14002,0,24,401873404,401873404,401873404.0,399793132.59,240716659.96,283989491.73,0.0,0.0,399793132.59,0.0,0.0,2024,3,Ação Financeiro,2024,3
2119,5267,17012,2034,4004,175340958,175340958,465521664.59,408406533.04,123075100.8,124917383.31,0.0,0.0,290626229.76,0.0,0.0,2024,3,Ação Financeiro,2024,3
2120,5184,15020,2170,4088,1500000,1500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2121,5172,15020,2002,2271,5700000,5700000,9606687.5,8494511.82,3784760.15,3482018.56,0.0,0.0,5450976.01,0.0,0.0,2024,3,Ação Financeiro,2024,3
2122,5089,23012,2169,4083,270000,270000,449471.3,212457.04,125231.44,124145.62,0.0,0.0,141137.04,0.0,0.0,2024,3,Ação Financeiro,2024,3
2123,5006,23001,2162,2296,1282768,1282768,1282768.0,251952.77,155055.27,155055.27,0.0,0.0,155055.27,0.0,0.0,2024,3,Ação Financeiro,2024,3
2124,5077,23012,2168,4082,242000,242000,242000.0,105554.0,36089.5,36089.5,0.0,0.0,105554.0,0.0,0.0,2024,3,Ação Financeiro,2024,3
2125,4994,16001,2158,4044,72741193,72741193,40068517.76,22363728.26,9134499.81,9132999.96,0.0,0.0,22363728.26,0.0,0.0,2024,3,Ação Financeiro,2024,3
2126,4911,23002,1015,2087,60000,60000,103071.69,79224.3,28302.0,28302.0,0.0,0.0,40794.3,0.0,0.0,2024,3,Ação Financeiro,2024,3
2127,4982,23012,2168,2074,780458,780458,1050260.41,259296.12,125710.6,128048.66,0.0,0.0,256040.74,0.0,0.0,2024,3,Ação Financeiro,2024,3
2128,5482,15011,1015,2087,749214,749214,749214.0,4015.69,3375.69,0.0,0.0,1209842.78,4177.94,1209842.78,1209842.78,2025,1,Ação Financeiro,2025,1
2129,4777,11009,1015,2234,100000000,100000000,99755232.52,30340511.58,30340511.58,0.0,0.0,0.0,37654332.96,0.0,0.0,2025,1,Ação Financeiro,2025,1
2130,5411,15003,1015,4103,234300,234300,234300.0,14600.0,9867.0,0.0,0.0,1412.0,14421.0,1412.0,1412.0,2025,1,Ação Financeiro,2025,1
2131,4943,15001,2166,1475,21407500,21407500,22587278.77,387473.1,150996.52,0.0,0.0,900902.69,219461.16,900902.69,900902.69,2025,1,Ação Financeiro,2025,1
2132,5494,32001,1015,4103,250000,250000,250000.0,35000.0,18473.08,0.0,0.0,0.0,25304.08,0.0,0.0,2025,1,Ação Financeiro,2025,1
2133,4872,2001,1011,2543,3250000,3250000,3250000.0,725300.11,725300.11,0.0,0.0,0.0,907927.74,0.0,0.0,2025,1,Ação Financeiro,2025,1
2134,4955,17012,1015,2096,1001000,1001000,1001000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2135,5038,14001,1015,2087,32848626,32848626,32848626.0,9241790.29,5048872.06,0.0,18145.12,3309278.76,6940323.39,3327423.88,3327423.88,2025,1,Ação Financeiro,2025,1
2136,5589,11003,0,14,700000,700000,700000.0,252078.52,251078.52,0.0,0.0,0.0,307723.64,0.0,0.0,2025,1,Ação Financeiro,2025,1
2137,4967,13001,1015,2486,1000,1000,261000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2138,5050,21001,2102,2818,3500000,3500000,3500000.0,1924732.92,1924732.92,0.0,0.0,110000.0,2393927.96,110000.0,110000.0,2025,1,Ação Financeiro,2025,1
2139,5228,27001,2130,1497,44822222,44822222,48269703.04,10873843.1,4920906.88,0.0,879662.82,10106613.2,11925154.31,10986276.02,10986276.02,2025,1,Ação Financeiro,2025,1
2140,5311,11025,2180,4113,100000,100000,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,1,Ação Financeiro,2025,1
2141,5240,17012,2084,4006,1000000,1000000,2002000.0,1112098.6,156088.12,0.0,0.0,185788.46,238073.5,185788.46,185788.46,2025,1,Ação Financeiro,2025,1
2142,5323,18001,2154,2601,404000,404000,404000.0,0.0,0.0,0.0,0.0,559254.13,0.0,559254.13,559254.13,2025,1,Ação Financeiro,2025,1
2143,5406,17012,2049,4542,0,0,0.0,0.0,0.0,0.0,0.0,176023.87,0.0,176023.87,176023.87,2025,1,Ação Financeiro,2025,1
2144,4701,19023,2096,2515,253700,253700,253700.0,59799.2,42720.0,0.0,0.0,0.0,48282.5,0.0,0.0,2025,1,Ação Financeiro,2025,1
2145,4784,18001,1015,2234,48493792,48493792,48493792.0,12170458.91,12170458.91,0.0,0.0,0.0,15228452.96,0.0,0.0,2025,1,Ação Financeiro,2025,1
2146,5335,32001,1015,2234,4373178,4373178,4373178.0,1589906.28,1589906.28,0.0,0.0,0.0,2026863.29,0.0,0.0,2025,1,Ação Financeiro,2025,1
2147,5501,16001,2158,4107,985660,985660,985660.0,264314.34,264314.34,0.0,0.0,0.0,332681.8,0.0,0.0,2025,1,Ação Financeiro,2025,1
