,acaoDetalheId,uoCodigo,programaCod,acaoCod,microRegiao,deMicroRegiao,noQuadrimestre,ateQuadrimestre,noQuadrimestreFisRpnp,ateQuadrimestreFisRpnp,quantidadePpa,anoMonitoramento,quadrimestreMonitoramento,TipoDado,Ano,Quadrimestre
276,4771,19023,1015,2091,1,Região I,117,117,0,0,117,2024,1,Ação Físico,2024,1
277,4771,19023,1015,2091,2,Região II,27,27,0,0,27,2024,1,Ação Físico,2024,1
278,4771,19023,1015,2091,3,Região III,17,17,0,0,17,2024,1,Ação Físico,2024,1
279,4771,19023,1015,2091,4,Região IV,10,10,0,0,10,2024,1,Ação Físico,2024,1
280,4771,19023,1015,2091,5,Região V,34,34,0,0,34,2024,1,Ação Físico,2024,1
281,4771,19023,1015,2091,6,Região VI,19,19,0,0,19,2024,1,Ação Físico,2024,1
282,4771,19023,1015,2091,7,Região VII,29,29,0,0,29,2024,1,Ação Físico,2024,1
283,4771,19023,1015,2091,8,Região VIII,20,20,0,0,20,2024,1,Ação Físico,2024,1
284,4771,19023,1015,2091,9,Região IX,16,16,0,0,16,2024,1,Ação Físico,2024,1
285,4771,19023,1015,2091,10,Região X,7,7,0,0,7,2024,1,Ação Físico,2024,1
286,4772,11020,1015,2091,1,Região I,110,0,0,0,110,2024,1,Ação Físico,2024,1
287,4773,11004,1015,2234,1,Região I,35,35,0,0,35,2024,1,Ação Físico,2024,1
288,4774,11020,1015,2234,1,Região I,110,0,0,0,110,2024,1,Ação Físico,2024,1
289,4776,11007,1015,2234,1,Região I,180,180,0,0,180,2024,1,Ação Físico,2024,1
290,4777,11009,1015,2234,1,Região I,1353,1353,0,0,1353,2024,1,Ação Físico,2024,1
291,4778,11009,1015,2091,1,Região I,1353,1353,0,0,1353,2024,1,Ação Físico,2024,1
292,4779,11022,1015,2234,1,Região I,78,78,0,0,79,2024,1,Ação Físico,2024,1
293,4779,11022,1015,2234,2,Região II,3,3,0,0,3,2024,1,Ação Físico,2024,1
294,4779,11022,1015,2234,3,Região III,1,1,0,0,2,2024,1,Ação Físico,2024,1
295,4779,11022,1015,2234,5,Região V,5,5,0,0,5,2024,1,Ação Físico,2024,1
296,4779,11022,1015,2234,6,Região VI,3,3,0,0,3,2024,1,Ação Físico,2024,1
297,4779,11022,1015,2234,7,Região VII,3,3,0,0,3,2024,1,Ação Físico,2024,1
298,4779,11022,1015,2234,8,Região VIII,2,2,0,0,2,2024,1,Ação Físico,2024,1
299,4779,11022,1015,2234,10,Região X,1,1,0,0,1,2024,1,Ação Físico,2024,1
300,4780,11022,1015,2091,1,Região I,78,78,0,0,79,2024,1,Ação Físico,2024,1
301,4780,11022,1015,2091,2,Região II,3,3,0,0,3,2024,1,Ação Físico,2024,1
302,4780,11022,1015,2091,3,Região III,1,1,0,0,2,2024,1,Ação Físico,2024,1
303,4780,11022,1015,2091,5,Região V,5,5,0,0,5,2024,1,Ação Físico,2024,1
304,4780,11022,1015,2091,6,Região VI,3,3,0,0,3,2024,1,Ação Físico,2024,1
305,4780,11022,1015,2091,7,Região VII,3,3,0,0,3,2024,1,Ação Físico,2024,1
306,4780,11022,1015,2091,8,Região VIII,2,2,0,0,2,2024,1,Ação Físico,2024,1
307,4780,11022,1015,2091,10,Região X,1,1,0,0,1,2024,1,Ação Físico,2024,1
308,4781,14023,1015,2087,1,Região I,1,1,0,0,1,2024,1,Ação Físico,2024,1
309,4781,14023,1015,2087,2,Região II,1,1,0,0,1,2024,1,Ação Físico,2024,1
310,4781,14023,1015,2087,4,Região IV,1,1,0,0,1,2024,1,Ação Físico,2024,1
311,4781,14023,1015,2087,5,Região V,1,1,0,0,1,2024,1,Ação Físico,2024,1
312,4781,14023,1015,2087,7,Região VII,1,1,0,0,1,2024,1,Ação Físico,2024,1
313,4781,14023,1015,2087,8,Região VIII,1,1,0,0,1,2024,1,Ação Físico,2024,1
314,4781,14023,1015,2087,10,Região X,1,1,0,0,1,2024,1,Ação Físico,2024,1
315,4782,18001,1015,2087,1,Região I,2,2,0,0,2,2024,1,Ação Físico,2024,1
316,4782,18001,1015,2087,2,Região II,2,2,0,0,2,2024,1,Ação Físico,2024,1
317,4782,18001,1015,2087,3,Região III,1,1,0,0,1,2024,1,Ação Físico,2024,1
318,4782,18001,1015,2087,5,Região V,1,1,0,0,1,2024,1,Ação Físico,2024,1
319,4782,18001,1015,2087,6,Região VI,2,2,0,0,2,2024,1,Ação Físico,2024,1
320,4782,18001,1015,2087,7,Região VII,3,3,0,0,3,2024,1,Ação Físico,2024,1
321,4782,18001,1015,2087,8,Região VIII,2,2,0,0,2,2024,1,Ação Físico,2024,1
322,4782,18001,1015,2087,9,Região IX,1,1,0,0,1,2024,1,Ação Físico,2024,1
323,4782,18001,1015,2087,10,Região X,1,1,0,0,1,2024,1,Ação Físico,2024,1
324,4783,16001,1015,2087,1,Região I,10,10,0,0,10,2024,1,Ação Físico,2024,1
325,4783,16001,1015,2087,2,Região II,2,2,0,0,2,2024,1,Ação Físico,2024,1
326,4783,16001,1015,2087,3,Região III,2,2,0,0,2,2024,1,Ação Físico,2024,1
327,4783,16001,1015,2087,4,Região IV,1,1,0,0,1,2024,1,Ação Físico,2024,1
328,4783,16001,1015,2087,5,Região V,1,1,0,0,1,2024,1,Ação Físico,2024,1
329,4783,16001,1015,2087,6,Região VI,3,3,0,0,3,2024,1,Ação Físico,2024,1
330,4783,16001,1015,2087,7,Região VII,3,3,0,0,3,2024,1,Ação Físico,2024,1
331,4783,16001,1015,2087,8,Região VIII,2,2,0,0,2,2024,1,Ação Físico,2024,1
332,4783,16001,1015,2087,9,Região IX,2,2,0,0,2,2024,1,Ação Físico,2024,1
333,4783,16001,1015,2087,10,Região X,2,2,0,0,2,2024,1,Ação Físico,2024,1
334,4784,18001,1015,2234,1,Região I,341,341,0,0,344,2024,1,Ação Físico,2024,1
335,4784,18001,1015,2234,2,Região II,11,11,0,0,9,2024,1,Ação Físico,2024,1
336,4784,18001,1015,2234,3,Região III,6,6,0,0,5,2024,1,Ação Físico,2024,1
337,4784,18001,1015,2234,5,Região V,12,12,0,0,11,2024,1,Ação Físico,2024,1
338,4784,18001,1015,2234,6,Região VI,14,14,0,0,13,2024,1,Ação Físico,2024,1
339,4784,18001,1015,2234,7,Região VII,22,22,0,0,20,2024,1,Ação Físico,2024,1
340,4784,18001,1015,2234,8,Região VIII,13,13,0,0,11,2024,1,Ação Físico,2024,1
341,4784,18001,1015,2234,9,Região IX,6,6,0,0,5,2024,1,Ação Físico,2024,1
342,4784,18001,1015,2234,10,Região X,7,7,0,0,7,2024,1,Ação Físico,2024,1
343,4785,17034,1015,2087,1,Região I,1,1,0,0,1,2024,1,Ação Físico,2024,1
344,4786,17034,1015,2091,1,Região I,200,200,0,0,240,2024,1,Ação Físico,2024,1
345,4787,17034,1015,2234,1,Região I,200,200,0,0,240,2024,1,Ação Físico,2024,1
346,4789,11026,2012,2846,1,Região I,10,10,0,0,1,2024,1,Ação Físico,2024,1
347,4789,11026,2012,2846,2,Região II,10,10,0,0,0,2024,1,Ação Físico,2024,1
348,4789,11026,2012,2846,3,Região III,10,10,0,0,0,2024,1,Ação Físico,2024,1
349,4789,11026,2012,2846,4,Região IV,10,10,0,0,0,2024,1,Ação Físico,2024,1
350,4789,11026,2012,2846,5,Região V,10,10,0,0,0,2024,1,Ação Físico,2024,1
351,4789,11026,2012,2846,6,Região VI,10,10,0,0,0,2024,1,Ação Físico,2024,1
352,4789,11026,2012,2846,7,Região VII,10,10,0,0,0,2024,1,Ação Físico,2024,1
353,4789,11026,2012,2846,8,Região VIII,10,10,0,0,0,2024,1,Ação Físico,2024,1
354,4789,11026,2012,2846,9,Região IX,10,10,0,0,0,2024,1,Ação Físico,2024,1
355,4789,11026,2012,2846,10,Região X,10,10,0,0,0,2024,1,Ação Físico,2024,1
356,4790,17034,2023,2263,1,Região I,16,16,0,0,50,2024,1,Ação Físico,2024,1
357,4790,17034,2023,2263,2,Região II,19,19,0,0,60,2024,1,Ação Físico,2024,1
358,4790,17034,2023,2263,3,Região III,18,18,0,0,60,2024,1,Ação Físico,2024,1
359,4790,17034,2023,2263,4,Região IV,20,20,0,0,60,2024,1,Ação Físico,2024,1
360,4790,17034,2023,2263,5,Região V,18,18,0,0,60,2024,1,Ação Físico,2024,1
361,4790,17034,2023,2263,6,Região VI,19,19,0,0,60,2024,1,Ação Físico,2024,1
362,4790,17034,2023,2263,7,Região VII,20,20,0,0,60,2024,1,Ação Físico,2024,1
363,4790,17034,2023,2263,8,Região VIII,19,19,0,0,60,2024,1,Ação Físico,2024,1
364,4790,17034,2023,2263,9,Região IX,20,20,0,0,60,2024,1,Ação Físico,2024,1
365,4790,17034,2023,2263,10,Região X,12,12,0,0,30,2024,1,Ação Físico,2024,1
366,4791,17034,2023,2496,1,Região I,4,4,0,0,16,2024,1,Ação Físico,2024,1
367,4791,17034,2023,2496,2,Região II,4,4,0,0,16,2024,1,Ação Físico,2024,1
368,4791,17034,2023,2496,3,Região III,5,5,0,0,15,2024,1,Ação Físico,2024,1
369,4791,17034,2023,2496,4,Região IV,5,5,0,0,15,2024,1,Ação Físico,2024,1
370,4791,17034,2023,2496,5,Região V,6,6,0,0,16,2024,1,Ação Físico,2024,1
371,4791,17034,2023,2496,6,Região VI,6,6,0,0,16,2024,1,Ação Físico,2024,1
372,4791,17034,2023,2496,7,Região VII,4,4,0,0,16,2024,1,Ação Físico,2024,1
373,4791,17034,2023,2496,8,Região VIII,3,3,0,0,15,2024,1,Ação Físico,2024,1
374,4791,17034,2023,2496,9,Região IX,5,5,0,0,15,2024,1,Ação Físico,2024,1
375,4791,17034,2023,2496,10,Região X,2,2,0,0,5,2024,1,Ação Físico,2024,1
376,4792,17034,2023,2946,1,Região I,2,2,0,0,6,2024,1,Ação Físico,2024,1
377,4792,17034,2023,2946,2,Região II,10,10,0,0,35,2024,1,Ação Físico,2024,1
378,4792,17034,2023,2946,3,Região III,7,7,0,0,20,2024,1,Ação Físico,2024,1
379,4792,17034,2023,2946,4,Região IV,4,4,0,0,14,2024,1,Ação Físico,2024,1
380,4792,17034,2023,2946,5,Região V,6,6,0,0,20,2024,1,Ação Físico,2024,1
381,4792,17034,2023,2946,6,Região VI,7,7,0,0,22,2024,1,Ação Físico,2024,1
382,4792,17034,2023,2946,7,Região VII,6,6,0,0,19,2024,1,Ação Físico,2024,1
383,4792,17034,2023,2946,8,Região VIII,7,7,0,0,22,2024,1,Ação Físico,2024,1
384,4792,17034,2023,2946,9,Região IX,7,7,0,0,17,2024,1,Ação Físico,2024,1
385,4792,17034,2023,2946,10,Região X,2,2,0,0,5,2024,1,Ação Físico,2024,1
386,4793,18001,1015,2091,1,Região I,341,341,0,0,344,2024,1,Ação Físico,2024,1
387,4793,18001,1015,2091,2,Região II,11,11,0,0,9,2024,1,Ação Físico,2024,1
388,4793,18001,1015,2091,3,Região III,6,6,0,0,5,2024,1,Ação Físico,2024,1
389,4793,18001,1015,2091,5,Região V,12,12,0,0,11,2024,1,Ação Físico,2024,1
390,4793,18001,1015,2091,6,Região VI,14,14,0,0,13,2024,1,Ação Físico,2024,1
391,4793,18001,1015,2091,7,Região VII,22,22,0,0,20,2024,1,Ação Físico,2024,1
392,4793,18001,1015,2091,8,Região VIII,13,13,0,0,11,2024,1,Ação Físico,2024,1
393,4793,18001,1015,2091,9,Região IX,6,6,0,0,5,2024,1,Ação Físico,2024,1
394,4793,18001,1015,2091,10,Região X,7,7,0,0,7,2024,1,Ação Físico,2024,1
395,4794,16001,1015,1490,1,Região I,96,96,0,0,96,2024,1,Ação Físico,2024,1
396,4794,16001,1015,1490,2,Região II,22,22,0,0,22,2024,1,Ação Físico,2024,1
397,4794,16001,1015,1490,3,Região III,18,18,0,0,18,2024,1,Ação Físico,2024,1
398,4794,16001,1015,1490,4,Região IV,9,9,0,0,9,2024,1,Ação Físico,2024,1
399,4794,16001,1015,1490,5,Região V,19,19,0,0,19,2024,1,Ação Físico,2024,1
400,4794,16001,1015,1490,6,Região VI,37,37,0,0,37,2024,1,Ação Físico,2024,1
401,4794,16001,1015,1490,7,Região VII,23,23,0,0,23,2024,1,Ação Físico,2024,1
402,4794,16001,1015,1490,8,Região VIII,26,26,0,0,26,2024,1,Ação Físico,2024,1
403,4794,16001,1015,1490,9,Região IX,17,17,0,0,17,2024,1,Ação Físico,2024,1
404,4794,16001,1015,1490,10,Região X,12,12,0,0,12,2024,1,Ação Físico,2024,1
405,4795,16001,1015,2096,1,Região I,216,216,0,0,1496,2024,1,Ação Físico,2024,1
406,4795,16001,1015,2096,2,Região II,14,14,0,0,172,2024,1,Ação Físico,2024,1
407,4795,16001,1015,2096,3,Região III,12,12,0,0,161,2024,1,Ação Físico,2024,1
408,4795,16001,1015,2096,4,Região IV,0,0,0,0,94,2024,1,Ação Físico,2024,1
409,4795,16001,1015,2096,5,Região V,29,29,0,0,351,2024,1,Ação Físico,2024,1
410,4795,16001,1015,2096,6,Região VI,21,21,0,0,259,2024,1,Ação Físico,2024,1
411,4795,16001,1015,2096,7,Região VII,12,12,0,0,196,2024,1,Ação Físico,2024,1
412,4795,16001,1015,2096,8,Região VIII,12,12,0,0,195,2024,1,Ação Físico,2024,1
413,4795,16001,1015,2096,9,Região IX,5,5,0,0,94,2024,1,Ação Físico,2024,1
414,4795,16001,1015,2096,10,Região X,8,8,0,0,109,2024,1,Ação Físico,2024,1
415,4796,11009,2112,2011,1,Região I,33.33,33.33,0,0,100,2024,1,Ação Físico,2024,1
416,4796,11009,2112,2011,2,Região II,33.33,33.33,0,0,100,2024,1,Ação Físico,2024,1
417,4796,11009,2112,2011,5,Região V,33.33,33.33,0,0,100,2024,1,Ação Físico,2024,1
418,4796,11009,2112,2011,6,Região VI,33.33,33.33,0,0,100,2024,1,Ação Físico,2024,1
419,4796,11009,2112,2011,8,Região VIII,33.33,33.33,0,0,100,2024,1,Ação Físico,2024,1
420,4798,16001,1015,2351,1,Região I,999,999,0,0,1057,2024,1,Ação Físico,2024,1
421,4798,16001,1015,2351,2,Região II,164,164,0,0,174,2024,1,Ação Físico,2024,1
422,4798,16001,1015,2351,3,Região III,94,94,0,0,99,2024,1,Ação Físico,2024,1
423,4798,16001,1015,2351,4,Região IV,51,51,0,0,54,2024,1,Ação Físico,2024,1
424,4798,16001,1015,2351,5,Região V,146,146,0,0,154,2024,1,Ação Físico,2024,1
425,4798,16001,1015,2351,6,Região VI,145,145,0,0,153,2024,1,Ação Físico,2024,1
426,4798,16001,1015,2351,7,Região VII,90,90,0,0,95,2024,1,Ação Físico,2024,1
427,4798,16001,1015,2351,8,Região VIII,101,101,0,0,107,2024,1,Ação Físico,2024,1
428,4798,16001,1015,2351,9,Região IX,32,32,0,0,34,2024,1,Ação Físico,2024,1
429,4798,16001,1015,2351,10,Região X,60,60,0,0,63,2024,1,Ação Físico,2024,1
430,4799,17032,1015,2096,1,Região I,0,0,0,0,99,2024,1,Ação Físico,2024,1
431,4799,17032,1015,2096,2,Região II,0,0,0,0,18,2024,1,Ação Físico,2024,1
432,4799,17032,1015,2096,3,Região III,0,0,0,0,4,2024,1,Ação Físico,2024,1
433,4799,17032,1015,2096,4,Região IV,0,0,0,0,1,2024,1,Ação Físico,2024,1
434,4799,17032,1015,2096,5,Região V,0,0,0,0,15,2024,1,Ação Físico,2024,1
435,4799,17032,1015,2096,6,Região VI,0,0,0,0,15,2024,1,Ação Físico,2024,1
436,4799,17032,1015,2096,7,Região VII,0,0,0,0,16,2024,1,Ação Físico,2024,1
437,4799,17032,1015,2096,8,Região VIII,0,0,0,0,15,2024,1,Ação Físico,2024,1
438,4799,17032,1015,2096,9,Região IX,0,0,0,0,1,2024,1,Ação Físico,2024,1
439,4799,17032,1015,2096,10,Região X,0,0,0,0,9,2024,1,Ação Físico,2024,1
440,4801,11020,1015,2096,1,Região I,25,25,0,0,25,2024,1,Ação Físico,2024,1
441,4802,19023,1015,2234,1,Região I,117,117,0,0,117,2024,1,Ação Físico,2024,1
442,4802,19023,1015,2234,2,Região II,27,27,0,0,27,2024,1,Ação Físico,2024,1
443,4802,19023,1015,2234,3,Região III,17,17,0,0,17,2024,1,Ação Físico,2024,1
444,4802,19023,1015,2234,4,Região IV,10,10,0,0,10,2024,1,Ação Físico,2024,1
445,4802,19023,1015,2234,5,Região V,34,34,0,0,34,2024,1,Ação Físico,2024,1
446,4802,19023,1015,2234,6,Região VI,19,19,0,0,19,2024,1,Ação Físico,2024,1
447,4802,19023,1015,2234,7,Região VII,29,29,0,0,29,2024,1,Ação Físico,2024,1
448,4802,19023,1015,2234,8,Região VIII,20,20,0,0,20,2024,1,Ação Físico,2024,1
449,4802,19023,1015,2234,9,Região IX,16,16,0,0,16,2024,1,Ação Físico,2024,1
450,4802,19023,1015,2234,10,Região X,7,7,0,0,7,2024,1,Ação Físico,2024,1
451,4805,23001,1015,2087,1,Região I,5,5,0,0,5,2024,1,Ação Físico,2024,1
452,4805,23001,1015,2087,2,Região II,1,1,0,0,1,2024,1,Ação Físico,2024,1
453,4805,23001,1015,2087,3,Região III,1,1,0,0,1,2024,1,Ação Físico,2024,1
454,4805,23001,1015,2087,4,Região IV,1,1,0,0,1,2024,1,Ação Físico,2024,1
455,4805,23001,1015,2087,5,Região V,1,1,0,0,1,2024,1,Ação Físico,2024,1
456,4805,23001,1015,2087,6,Região VI,1,1,0,0,1,2024,1,Ação Físico,2024,1
457,4805,23001,1015,2087,7,Região VII,1,1,0,0,1,2024,1,Ação Físico,2024,1
458,4805,23001,1015,2087,8,Região VIII,1,1,0,0,1,2024,1,Ação Físico,2024,1
459,4805,23001,1015,2087,9,Região IX,1,1,0,0,1,2024,1,Ação Físico,2024,1
460,4805,23001,1015,2087,10,Região X,1,1,0,0,1,2024,1,Ação Físico,2024,1
461,4806,18001,2153,1492,1,Região I,0,0,0,0,2,2024,1,Ação Físico,2024,1
462,4806,18001,2153,1492,2,Região II,0,0,0,0,2,2024,1,Ação Físico,2024,1
463,4806,18001,2153,1492,3,Região III,0,0,0,0,1,2024,1,Ação Físico,2024,1
464,4806,18001,2153,1492,5,Região V,0,0,0,0,1,2024,1,Ação Físico,2024,1
465,4806,18001,2153,1492,6,Região VI,0,0,0,0,2,2024,1,Ação Físico,2024,1
466,4806,18001,2153,1492,7,Região VII,0,0,0,0,3,2024,1,Ação Físico,2024,1
467,4806,18001,2153,1492,8,Região VIII,0,0,0,0,2,2024,1,Ação Físico,2024,1
468,4806,18001,2153,1492,9,Região IX,0,0,0,0,1,2024,1,Ação Físico,2024,1
469,4807,18001,2153,2164,1,Região I,0,0,0,0,507,2024,1,Ação Físico,2024,1
470,4807,18001,2153,2164,2,Região II,,,,,4,2024,1,Ação Físico,2024,1
471,4807,18001,2153,2164,3,Região III,,,,,6,2024,1,Ação Físico,2024,1
472,4807,18001,2153,2164,5,Região V,,,,,9,2024,1,Ação Físico,2024,1
473,4807,18001,2153,2164,6,Região VI,,,,,11,2024,1,Ação Físico,2024,1
474,4807,18001,2153,2164,7,Região VII,,,,,18,2024,1,Ação Físico,2024,1
475,4807,18001,2153,2164,8,Região VIII,,,,,8,2024,1,Ação Físico,2024,1
476,4807,18001,2153,2164,9,Região IX,,,,,6,2024,1,Ação Físico,2024,1
477,4807,18001,2153,2164,10,Região X,,,,,5,2024,1,Ação Físico,2024,1
478,4808,18001,2153,2229,1,Região I,888,888,0,0,3139,2024,1,Ação Físico,2024,1
479,4808,18001,2153,2229,2,Região II,532,532,0,0,1982,2024,1,Ação Físico,2024,1
480,4808,18001,2153,2229,3,Região III,573,573,0,0,1795,2024,1,Ação Físico,2024,1
481,4808,18001,2153,2229,4,Região IV,145,145,0,0,512,2024,1,Ação Físico,2024,1
482,4808,18001,2153,2229,5,Região V,245,245,0,0,834,2024,1,Ação Físico,2024,1
483,4808,18001,2153,2229,6,Região VI,661,661,0,0,2344,2024,1,Ação Físico,2024,1
484,4808,18001,2153,2229,7,Região VII,371,371,0,0,1363,2024,1,Ação Físico,2024,1
485,4808,18001,2153,2229,8,Região VIII,649,649,0,0,2874,2024,1,Ação Físico,2024,1
486,4808,18001,2153,2229,9,Região IX,208,208,0,0,900,2024,1,Ação Físico,2024,1
487,4808,18001,2153,2229,10,Região X,159,159,0,0,656,2024,1,Ação Físico,2024,1
488,4809,18001,2153,2585,1,Região I,20,20,0,0,40,2024,1,Ação Físico,2024,1
489,4809,18001,2153,2585,2,Região II,1,1,0,0,10,2024,1,Ação Físico,2024,1
490,4809,18001,2153,2585,3,Região III,0,0,0,0,14,2024,1,Ação Físico,2024,1
491,4809,18001,2153,2585,4,Região IV,0,0,0,0,4,2024,1,Ação Físico,2024,1
492,4809,18001,2153,2585,5,Região V,0,0,0,0,5,2024,1,Ação Físico,2024,1
493,4809,18001,2153,2585,6,Região VI,6,6,0,0,20,2024,1,Ação Físico,2024,1
494,4809,18001,2153,2585,7,Região VII,5,5,0,0,7,2024,1,Ação Físico,2024,1
495,4809,18001,2153,2585,8,Região VIII,1,1,0,0,7,2024,1,Ação Físico,2024,1
496,4809,18001,2153,2585,9,Região IX,0,0,0,0,4,2024,1,Ação Físico,2024,1
497,4809,18001,2153,2585,10,Região X,2,2,0,0,3,2024,1,Ação Físico,2024,1
498,4810,21001,1015,2087,1,Região I,1,1,0,0,1,2024,1,Ação Físico,2024,1
499,4811,11033,2086,2086,1,Região I,46,46,0,0,204,2024,1,Ação Físico,2024,1
500,4812,11033,2086,2561,1,Região I,0,0,0,0,7,2024,1,Ação Físico,2024,1
501,4813,11033,2086,2567,1,Região I,34,34,0,0,60,2024,1,Ação Físico,2024,1
502,4814,17034,1015,2096,1,Região I,12,12,0,0,70,2024,1,Ação Físico,2024,1
503,4815,11010,2085,4027,1,Região I,1,0,0,0,1,2024,1,Ação Físico,2024,1
504,4815,11010,2085,4027,5,Região V,1,0,0,0,1,2024,1,Ação Físico,2024,1
505,4815,11010,2085,4027,6,Região VI,1,0,0,0,1,2024,1,Ação Físico,2024,1
506,4815,11010,2085,4027,7,Região VII,1,0,0,0,1,2024,1,Ação Físico,2024,1
507,4816,19025,1015,2091,1,Região I,137,137,0,0,147,2024,1,Ação Físico,2024,1
508,4817,18001,2154,2594,1,Região I,0,0,0,0,13,2024,1,Ação Físico,2024,1
509,4817,18001,2154,2594,2,Região II,0,0,0,0,5,2024,1,Ação Físico,2024,1
510,4817,18001,2154,2594,3,Região III,1,1,0,0,18,2024,1,Ação Físico,2024,1
511,4817,18001,2154,2594,6,Região VI,0,0,0,0,1,2024,1,Ação Físico,2024,1
512,4817,18001,2154,2594,7,Região VII,0,0,0,0,1,2024,1,Ação Físico,2024,1
513,4817,18001,2154,2594,8,Região VIII,0,0,0,0,1,2024,1,Ação Físico,2024,1
514,4817,18001,2154,2594,9,Região IX,1,1,0,0,20,2024,1,Ação Físico,2024,1
515,4817,18001,2154,2594,10,Região X,0,0,0,0,15,2024,1,Ação Físico,2024,1
516,4818,19025,1015,2234,1,Região I,137,137,0,0,133,2024,1,Ação Físico,2024,1
517,4821,13001,1015,2234,1,Região I,221,221,0,0,228,2024,1,Ação Físico,2024,1
518,4822,19001,1015,2234,1,Região I,170,170,0,0,154,2024,1,Ação Físico,2024,1
519,4823,21001,1015,2234,1,Região I,1189,1189,0,0,1270,2024,1,Ação Físico,2024,1
520,4823,21001,1015,2234,2,Região II,142,142,0,0,159,2024,1,Ação Físico,2024,1
521,4823,21001,1015,2234,3,Região III,97,97,0,0,99,2024,1,Ação Físico,2024,1
522,4823,21001,1015,2234,4,Região IV,57,57,0,0,59,2024,1,Ação Físico,2024,1
523,4823,21001,1015,2234,5,Região V,270,270,0,0,298,2024,1,Ação Físico,2024,1
524,4823,21001,1015,2234,6,Região VI,224,224,0,0,238,2024,1,Ação Físico,2024,1
525,4823,21001,1015,2234,7,Região VII,194,194,0,0,200,2024,1,Ação Físico,2024,1
526,4823,21001,1015,2234,8,Região VIII,202,202,0,0,268,2024,1,Ação Físico,2024,1
527,4823,21001,1015,2234,9,Região IX,68,68,0,0,75,2024,1,Ação Físico,2024,1
528,4823,21001,1015,2234,10,Região X,159,159,0,0,170,2024,1,Ação Físico,2024,1
529,4824,21001,1015,2091,1,Região I,1189,1189,0,0,1270,2024,1,Ação Físico,2024,1
530,4824,21001,1015,2091,2,Região II,142,142,0,0,159,2024,1,Ação Físico,2024,1
531,4824,21001,1015,2091,3,Região III,97,97,0,0,99,2024,1,Ação Físico,2024,1
532,4824,21001,1015,2091,4,Região IV,57,57,0,0,59,2024,1,Ação Físico,2024,1
533,4824,21001,1015,2091,5,Região V,270,270,0,0,298,2024,1,Ação Físico,2024,1
534,4824,21001,1015,2091,6,Região VI,224,224,0,0,238,2024,1,Ação Físico,2024,1
535,4824,21001,1015,2091,7,Região VII,194,194,0,0,200,2024,1,Ação Físico,2024,1
536,4824,21001,1015,2091,8,Região VIII,202,202,0,0,268,2024,1,Ação Físico,2024,1
537,4824,21001,1015,2091,9,Região IX,68,68,0,0,75,2024,1,Ação Físico,2024,1
538,4824,21001,1015,2091,10,Região X,159,159,0,0,170,2024,1,Ação Físico,2024,1
539,4825,23001,1015,2234,1,Região I,234,234,0,0,284,2024,1,Ação Físico,2024,1
540,4825,23001,1015,2234,2,Região II,2,2,0,0,2,2024,1,Ação Físico,2024,1
541,4825,23001,1015,2234,3,Região III,3,3,0,0,2,2024,1,Ação Físico,2024,1
542,4825,23001,1015,2234,4,Região IV,2,2,0,0,2,2024,1,Ação Físico,2024,1
543,4825,23001,1015,2234,5,Região V,2,2,0,0,3,2024,1,Ação Físico,2024,1
544,4825,23001,1015,2234,6,Região VI,4,4,0,0,3,2024,1,Ação Físico,2024,1
545,4825,23001,1015,2234,7,Região VII,5,5,0,0,4,2024,1,Ação Físico,2024,1
546,4825,23001,1015,2234,8,Região VIII,3,3,0,0,3,2024,1,Ação Físico,2024,1
547,4825,23001,1015,2234,9,Região IX,2,2,0,0,2,2024,1,Ação Físico,2024,1
548,4825,23001,1015,2234,10,Região X,2,2,0,0,2,2024,1,Ação Físico,2024,1
549,4826,23001,1015,2091,1,Região I,256,256,0,0,275,2024,1,Ação Físico,2024,1
550,4826,23001,1015,2091,2,Região II,,,,,5,2024,1,Ação Físico,2024,1
551,4826,23001,1015,2091,3,Região III,,,,,5,2024,1,Ação Físico,2024,1
552,4826,23001,1015,2091,4,Região IV,,,,,5,2024,1,Ação Físico,2024,1
553,4826,23001,1015,2091,5,Região V,,,,,5,2024,1,Ação Físico,2024,1
554,4826,23001,1015,2091,6,Região VI,,,,,5,2024,1,Ação Físico,2024,1
555,4826,23001,1015,2091,7,Região VII,,,,,5,2024,1,Ação Físico,2024,1
556,4826,23001,1015,2091,8,Região VIII,,,,,5,2024,1,Ação Físico,2024,1
557,4826,23001,1015,2091,9,Região IX,,,,,5,2024,1,Ação Físico,2024,1
558,4826,23001,1015,2091,10,Região X,,,,,5,2024,1,Ação Físico,2024,1
559,4828,18001,2154,2599,1,Região I,0,0,0,0,13,2024,1,Ação Físico,2024,1
560,4828,18001,2154,2599,2,Região II,0,0,0,0,5,2024,1,Ação Físico,2024,1
561,4828,18001,2154,2599,3,Região III,0,0,0,0,17,2024,1,Ação Físico,2024,1
562,4828,18001,2154,2599,6,Região VI,0,0,0,0,1,2024,1,Ação Físico,2024,1
563,4828,18001,2154,2599,7,Região VII,0,0,0,0,1,2024,1,Ação Físico,2024,1
564,4828,18001,2154,2599,8,Região VIII,0,0,0,0,1,2024,1,Ação Físico,2024,1
565,4828,18001,2154,2599,9,Região IX,0,0,0,0,7,2024,1,Ação Físico,2024,1
566,4828,18001,2154,2599,10,Região X,0,0,0,0,4,2024,1,Ação Físico,2024,1
